time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-1.800000000000000210942374678779742680490016937256e-01,-1.000000000000000888178419700125232338905334472656e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-1.800170133250082182829743260299437679350376129150e-01,-9.838029455628864369809427614654850913211703300476e-03,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-1.800337889967401905355615099324495531618595123291e-01,-9.676058740010106545836876534849579911679029464722e-03,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-1.800503257499330989066521624408778734505176544189e-01,-9.514087082247733861972704971776693128049373626709e-03,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-1.800666223182446346040563867063610814511775970459e-01,-9.352113716067181684032938449036009842529892921448e-03,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,-1.800826774342772773618293058461858890950679779053e-01,-9.190137879813795734884607213643903378397226333618e-03,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,-1.800984898296028313691152789033367298543453216553e-01,-9.028158816451244822465227457541914191097021102905e-03,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,-1.801140582347868501766896542903850786387920379639e-01,-8.866175773559890199715383118928002659231424331665e-03,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,-1.801293813794133114036810638936003670096397399902e-01,-8.704188003335099413360076425760780693963170051575e-03,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,-1.801444579921091249108400234035798348486423492432e-01,-8.542194762585504641538847181436722166836261749268e-03,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,-1.801592868005690017962905358217540197074413299561e-01,-8.380195312731205520284660792640352156013250350952e-03,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,-1.801738665315801291022523855644976720213890075684e-01,-8.218188919801918193575041016174509422853589057922e-03,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,-1.801881959110470943219439732274622656404972076416e-01,-8.056174854435061913338067540735210059210658073425e-03,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,-1.802022736640168654176363816077355295419692993164e-01,-7.894152391873800536647998171702056424692273139954e-03,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,-1.802160985147037153275562104681739583611488342285e-01,-7.732120811965006827726210048012944753281772136688e-03,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,-1.802296691865143685173933363330434076488018035889e-01,-7.570079399157182524493503450457865255884826183319e-03,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,-1.802429844020731475318086722836596891283988952637e-01,-7.408027442498310750906842514496020157821476459503e-03,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,-1.802560428832472028126687746407696977257728576660e-01,-7.245964235633647713974436754824637318961322307587e-03,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,-1.802688433511718535395829121625865809619426727295e-01,-7.083889076803450216002211448085290612652897834778e-03,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,-1.802813845262759284704401352428249083459377288818e-01,-6.921801268840643318880356815725463093258440494537e-03,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,-1.802936651283072178042488076243898831307888031006e-01,-6.759700119168420354154314111383428098633885383606e-03,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,-1.803056838763580083107029849998070858418941497803e-01,-6.597584939797777880965412578007089905440807342529e-03,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,-1.803174394888906739709000248694792389869689941406e-01,-6.435455047324987326584633251513878349214792251587e-03,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,-1.803289306837633498847850432866835035383701324463e-01,-6.273309762928993768560381738552678143605589866638e-03,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,-1.803401561782556894453222184893093071877956390381e-01,-6.111148412368751399459387840806812164373695850372e-03,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,-1.803511146890946215126660945315961726009845733643e-01,-5.948970325980487867945090130206153844483196735382e-03,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,-1.803618049324803018773621943182661198079586029053e-01,-5.786774838674897496193505475048368680290877819061e-03,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,-1.803722256241120369679720170097425580024719238281e-01,-5.624561289934265108370059493836379260756075382233e-03,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,-1.803823754792142630698492666851961985230445861816e-01,-5.462329023809517868082163971621412201784551143646e-03,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,-1.803922532125627198329453904079855419695377349854e-01,-5.300077388917202522722327273640985367819666862488e-03,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,-1.804018575385105405128882694043568335473537445068e-01,-5.137805738436389789425273733058929792605340480804e-03,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,-1.804111871710145642566658352734521031379699707031e-01,-4.975513430105503280553858047596804681234061717987e-03,1.000000000000000020816681711721685132943093776703e-02
