time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-1.100000000000000144328993201270350255072116851807e-01,-2.000000000000000388578058618804789148271083831787e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-1.100180391719566552755082966541522182524204254150e-01,-1.998903859174979216750678290281939553096890449524e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-1.100361462451519001248811946425121277570724487305e-01,-1.997813475454616322091183633347100112587213516235e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-1.100543212004383569757592908899823669344186782837e-01,-1.996728831453094613057608341932791518047451972961e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-1.100725640186854814572825489449314773082733154297e-01,-1.995649909799040999658359396562445908784866333008e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,-1.100908746807782723209356845472939312458038330078e-01,-1.994576693135309206073024768102186499163508415222e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,-1.101092531676160640730088857708324212580919265747e-01,-1.993509164118762930217876316874026088044047355652e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,-1.101276994601112085847560706497461069375276565552e-01,-1.992447305420057962477287105684808921068906784058e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,-1.101462135391877983359165682486491277813911437988e-01,-1.991391099723423610545758322132314788177609443665e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,-1.101647953857804035360246075470058713108301162720e-01,-1.990340529726444124269946200911363121122121810913e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,-1.101834449808327259789919594368257094174623489380e-01,-1.989295578139839079656603360035660443827509880066e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,-1.102021623052963084088418099781847558915615081787e-01,-1.988256227687244456769910527782485587522387504578e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,-1.102209473401291606187157867680070921778678894043e-01,-1.987222461104991289015941902107442729175090789795e-02,1.000000000000000020816681711721685132943093776703e-02
