time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-1.700000000000000122124532708767219446599483489990e-01,-9.000000000000001054711873393898713402450084686279e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-1.701694548820424091051251025419333018362522125244e-01,-8.981666462639813219848150538382469676434993743896e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-1.703389901232012504372903549665352329611778259277e-01,-8.963331431272640592577971574428374879062175750732e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-1.705086044890023466713557809271151199936866760254e-01,-8.944994624259187954162797495882841758430004119873e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-1.706782967310867260568585379587602801620960235596e-01,-8.926655760099448666533561436153831891715526580811e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,-1.708480655871935371958869609443354420363903045654e-01,-8.908314557435517699879312658595154061913490295410e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,-1.710179097811428128306232565591926686465740203857e-01,-8.889970735054457395829530241826432757079601287842e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,-1.711878280228184001643398914893623441457748413086e-01,-8.871624011891204863999860208423342555761337280273e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,-1.713578190081505303599129774738685227930545806885e-01,-8.853274107031539053025426255771890282630920410156e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,-1.715278814190985545717893501205253414809703826904e-01,-8.834920739715090842736344711738638579845428466797e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,-1.716980139236335134444999539482523687183856964111e-01,-8.816563629338404484148128403830924071371555328369e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,-1.718682151757206511000219961715629324316978454590e-01,-8.798202495458054550603321786184096708893775939941e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,-1.720384838153020123918679473717929795384407043457e-01,-8.779837057793803134497778728473349474370479583740e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,-1.722088184682787903589940015081083402037620544434e-01,-8.761467036231822269609637032772297970950603485107e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,-1.723792177464939512354646922176470980048179626465e-01,-8.743092150827955211234154830890474840998649597168e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,-1.725496802477144986376345059397863224148750305176e-01,-8.724712121811034615248559020983520895242691040039e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,-1.727202045556139875515100357006303966045379638672e-01,-8.706326669586252064991782617653370834887027740479e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,-1.728907892397549272978096723818453028798103332520e-01,-8.687935514738583109295433359875460155308246612549e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,-1.730614328555712122525989116184064187109470367432e-01,-8.669538378036255321656966543741873465478420257568e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,-1.732321339443504970567744294385192915797233581543e-01,-8.651134980434278809457993020259891636669635772705e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,-1.734028910332166550922750047902809455990791320801e-01,-8.632725043078023907661133762303506955504417419434e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,-1.735737026351122924694436733261682093143463134766e-01,-8.614308287306851608100544126500608399510383605957e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,-1.737445672487811787476630343007855117321014404297e-01,-8.595884434657802275481230935838539153337478637695e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,-1.739154833587508164338686356131802313029766082764e-01,-8.577453206869331547856916131422622129321098327637e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,-1.740864494353150104810623588491580449044704437256e-01,-8.559014325885103136037912463507382199168205261230e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,-1.742574639345164655424014199525117874145507812500e-01,-8.540567513857837134150230440354789607226848602295e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,-1.744285252981294942475898324119043536484241485596e-01,-8.522112493153205514673231846245471388101577758789e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,-1.745996319536427809904211017055786214768886566162e-01,-8.503648986353792849079979987436672672629356384277e-02,1.000000000000000020816681711721685132943093776703e-02
