time,u0,u1
0.000000e+00,1.000000e+00,1.000000e-01
1.000000e-03,9.991844e-01,9.180639e-02
2.000000e-03,9.983168e-01,8.365974e-02
3.000000e-03,9.973979e-01,7.555976e-02
4.000000e-03,9.964283e-01,6.750617e-02
5.000000e-03,9.954084e-01,5.949866e-02
6.000000e-03,9.943389e-01,5.153699e-02
7.000000e-03,9.932203e-01,4.362087e-02
8.000000e-03,9.920532e-01,3.575006e-02
9.000000e-03,9.908381e-01,2.792431e-02
1.000000e-02,9.895755e-01,2.014338e-02
1.100000e-02,9.882659e-01,1.240704e-02
1.200000e-02,9.869099e-01,4.715060e-03
1.300000e-02,9.855080e-01,-2.932775e-03
1.400000e-02,9.840607e-01,-1.053668e-02
1.500000e-02,9.825684e-01,-1.809685e-02
1.600000e-02,9.810318e-01,-2.561350e-02
1.700000e-02,9.794511e-01,-3.308682e-02
1.800000e-02,9.778270e-01,-4.051700e-02
1.900000e-02,9.761600e-01,-4.790422e-02
2.000000e-02,9.744504e-01,-5.524866e-02
2.100000e-02,9.726987e-01,-6.255049e-02
2.200000e-02,9.709055e-01,-6.980990e-02
2.300000e-02,9.690711e-01,-7.702703e-02
2.400000e-02,9.671960e-01,-8.420206e-02
2.500000e-02,9.652806e-01,-9.133514e-02
2.600000e-02,9.633254e-01,-9.842642e-02
2.700000e-02,9.613309e-01,-1.054761e-01
2.800000e-02,9.592974e-01,-1.124842e-01
2.900000e-02,9.572253e-01,-1.194510e-01
3.000000e-02,9.551152e-01,-1.263766e-01
3.100000e-02,9.529674e-01,-1.332611e-01
3.200000e-02,9.507823e-01,-1.401046e-01
3.300000e-02,9.485603e-01,-1.469074e-01
3.400000e-02,9.463018e-01,-1.536694e-01
3.500000e-02,9.440073e-01,-1.603909e-01
3.600000e-02,9.416771e-01,-1.670720e-01
3.700000e-02,9.393116e-01,-1.737128e-01
3.800000e-02,9.369112e-01,-1.803134e-01
3.900000e-02,9.344763e-01,-1.868739e-01
4.000000e-02,9.320073e-01,-1.933944e-01
4.100000e-02,9.295046e-01,-1.998751e-01
4.200000e-02,9.269684e-01,-2.063161e-01
4.300000e-02,9.243993e-01,-2.127174e-01
4.400000e-02,9.217975e-01,-2.190792e-01
4.500000e-02,9.191635e-01,-2.254017e-01
4.600000e-02,9.164975e-01,-2.316848e-01
4.700000e-02,9.138000e-01,-2.379287e-01
4.800000e-02,9.110713e-01,-2.441335e-01
4.900000e-02,9.083117e-01,-2.502993e-01
5.000000e-02,9.055216e-01,-2.564262e-01
5.100000e-02,9.027014e-01,-2.625143e-01
5.200000e-02,8.998514e-01,-2.685637e-01
5.300000e-02,8.969719e-01,-2.745745e-01
5.400000e-02,8.940632e-01,-2.805468e-01
5.500000e-02,8.911258e-01,-2.864806e-01
5.600000e-02,8.881598e-01,-2.923761e-01
5.700000e-02,8.851658e-01,-2.982334e-01
5.800000e-02,8.821439e-01,-3.040525e-01
5.900000e-02,8.790945e-01,-3.098335e-01
6.000000e-02,8.760180e-01,-3.155766e-01
6.100000e-02,8.729146e-01,-3.212818e-01
6.200000e-02,8.697846e-01,-3.269492e-01
6.300000e-02,8.666285e-01,-3.325789e-01
6.400000e-02,8.634464e-01,-3.381710e-01
6.500000e-02,8.602387e-01,-3.437255e-01
6.600000e-02,8.570057e-01,-3.492426e-01
6.700000e-02,8.537477e-01,-3.547223e-01
6.800000e-02,8.504650e-01,-3.601647e-01
6.900000e-02,8.471579e-01,-3.655699e-01
7.000000e-02,8.438267e-01,-3.709380e-01
7.100000e-02,8.404717e-01,-3.762690e-01
7.200000e-02,8.370932e-01,-3.815631e-01
7.300000e-02,8.336914e-01,-3.868203e-01
7.400000e-02,8.302667e-01,-3.920408e-01
7.500000e-02,8.268194e-01,-3.972245e-01
7.600000e-02,8.233497e-01,-4.023716e-01
7.700000e-02,8.198579e-01,-4.074821e-01
7.800000e-02,8.163443e-01,-4.125562e-01
7.900000e-02,8.128091e-01,-4.175938e-01
8.000000e-02,8.092527e-01,-4.225952e-01
8.100000e-02,8.056754e-01,-4.275603e-01
8.200000e-02,8.020773e-01,-4.324892e-01
8.300000e-02,7.984587e-01,-4.373821e-01
8.400000e-02,7.948200e-01,-4.422390e-01
8.500000e-02,7.911614e-01,-4.470600e-01
8.600000e-02,7.874831e-01,-4.518451e-01
8.700000e-02,7.837854e-01,-4.565945e-01
8.800000e-02,7.800686e-01,-4.613081e-01
8.900000e-02,7.763329e-01,-4.659862e-01
9.000000e-02,7.725787e-01,-4.706288e-01
9.100000e-02,7.688060e-01,-4.752358e-01
9.200000e-02,7.650153e-01,-4.798076e-01
9.300000e-02,7.612067e-01,-4.843440e-01
9.400000e-02,7.573805e-01,-4.888452e-01
9.500000e-02,7.535369e-01,-4.933113e-01
9.600000e-02,7.496762e-01,-4.977423e-01
9.700000e-02,7.457986e-01,-5.021383e-01
9.800000e-02,7.419044e-01,-5.064994e-01
9.900000e-02,7.379939e-01,-5.108257e-01
1.000000e-01,7.340671e-01,-5.151172e-01
1.010000e-01,7.301245e-01,-5.193740e-01
1.020000e-01,7.261662e-01,-5.235963e-01
1.030000e-01,7.221924e-01,-5.277840e-01
1.040000e-01,7.182034e-01,-5.319373e-01
1.050000e-01,7.141994e-01,-5.360562e-01
1.060000e-01,7.101807e-01,-5.401409e-01
1.070000e-01,7.061475e-01,-5.441913e-01
1.080000e-01,7.020999e-01,-5.482076e-01
1.090000e-01,6.980383e-01,-5.521898e-01
1.100000e-01,6.939628e-01,-5.561381e-01
1.110000e-01,6.898737e-01,-5.600525e-01
1.120000e-01,6.857712e-01,-5.639330e-01
1.130000e-01,6.816554e-01,-5.677799e-01
1.140000e-01,6.775267e-01,-5.715930e-01
1.150000e-01,6.733853e-01,-5.753726e-01
1.160000e-01,6.692313e-01,-5.791187e-01
1.170000e-01,6.650649e-01,-5.828313e-01
1.180000e-01,6.608864e-01,-5.865106e-01
1.190000e-01,6.566960e-01,-5.901566e-01
1.200000e-01,6.524939e-01,-5.937694e-01
1.210000e-01,6.482803e-01,-5.973492e-01
1.220000e-01,6.440554e-01,-6.008958e-01
1.230000e-01,6.398194e-01,-6.044096e-01
1.240000e-01,6.355725e-01,-6.078904e-01
1.250000e-01,6.313149e-01,-6.113385e-01
1.260000e-01,6.270468e-01,-6.147538e-01
1.270000e-01,6.227685e-01,-6.181365e-01
1.280000e-01,6.184800e-01,-6.214867e-01
1.290000e-01,6.141816e-01,-6.248044e-01
1.300000e-01,6.098736e-01,-6.280897e-01
1.310000e-01,6.055560e-01,-6.313426e-01
1.320000e-01,6.012291e-01,-6.345634e-01
1.330000e-01,5.968930e-01,-6.377519e-01
1.340000e-01,5.925480e-01,-6.409084e-01
1.350000e-01,5.881943e-01,-6.440329e-01
1.360000e-01,5.838320e-01,-6.471255e-01
1.370000e-01,5.794613e-01,-6.501862e-01
1.380000e-01,5.750824e-01,-6.532152e-01
1.390000e-01,5.706955e-01,-6.562126e-01
1.400000e-01,5.663008e-01,-6.591783e-01
1.410000e-01,5.618984e-01,-6.621125e-01
1.420000e-01,5.574885e-01,-6.650153e-01
1.430000e-01,5.530713e-01,-6.678867e-01
1.440000e-01,5.486470e-01,-6.707269e-01
1.450000e-01,5.442158e-01,-6.735359e-01
1.460000e-01,5.397778e-01,-6.763138e-01
1.470000e-01,5.353332e-01,-6.790606e-01
1.480000e-01,5.308822e-01,-6.817765e-01
1.490000e-01,5.264249e-01,-6.844616e-01
1.500000e-01,5.219615e-01,-6.871159e-01
1.510000e-01,5.174922e-01,-6.897394e-01
1.520000e-01,5.130172e-01,-6.923324e-01
1.530000e-01,5.085366e-01,-6.948948e-01
1.540000e-01,5.040506e-01,-6.974268e-01
1.550000e-01,4.995593e-01,-6.999284e-01
1.560000e-01,4.950629e-01,-7.023998e-01
1.570000e-01,4.905616e-01,-7.048409e-01
1.580000e-01,4.860555e-01,-7.072519e-01
1.590000e-01,4.815448e-01,-7.096329e-01
1.600000e-01,4.770297e-01,-7.119839e-01
1.610000e-01,4.725103e-01,-7.143051e-01
1.620000e-01,4.679867e-01,-7.165964e-01
1.630000e-01,4.634592e-01,-7.188581e-01
1.640000e-01,4.589278e-01,-7.210901e-01
1.650000e-01,4.543927e-01,-7.232926e-01
1.660000e-01,4.498542e-01,-7.254657e-01
1.670000e-01,4.453122e-01,-7.276093e-01
1.680000e-01,4.407671e-01,-7.297237e-01
1.690000e-01,4.362189e-01,-7.318089e-01
1.700000e-01,4.316677e-01,-7.338649e-01
1.710000e-01,4.271138e-01,-7.358920e-01
1.720000e-01,4.225572e-01,-7.378900e-01
1.730000e-01,4.179982e-01,-7.398592e-01
1.740000e-01,4.134368e-01,-7.417996e-01
1.750000e-01,4.088732e-01,-7.437113e-01
1.760000e-01,4.043076e-01,-7.455944e-01
1.770000e-01,3.997400e-01,-7.474489e-01
1.780000e-01,3.951707e-01,-7.492750e-01
1.790000e-01,3.905998e-01,-7.510727e-01
1.800000e-01,3.860273e-01,-7.528421e-01
1.810000e-01,3.814535e-01,-7.545834e-01
1.820000e-01,3.768785e-01,-7.562965e-01
1.830000e-01,3.723023e-01,-7.579816e-01
1.840000e-01,3.677253e-01,-7.596387e-01
1.850000e-01,3.631474e-01,-7.612680e-01
1.860000e-01,3.585688e-01,-7.628695e-01
1.870000e-01,3.539897e-01,-7.644433e-01
1.880000e-01,3.494101e-01,-7.659895e-01
1.890000e-01,3.448303e-01,-7.675081e-01
1.900000e-01,3.402503e-01,-7.689993e-01
1.910000e-01,3.356703e-01,-7.704632e-01
1.920000e-01,3.310903e-01,-7.718998e-01
1.930000e-01,3.265106e-01,-7.733092e-01
1.940000e-01,3.219312e-01,-7.746915e-01
1.950000e-01,3.173523e-01,-7.760467e-01
1.960000e-01,3.127740e-01,-7.773751e-01
1.970000e-01,3.081964e-01,-7.786765e-01
1.980000e-01,3.036196e-01,-7.799512e-01
1.990000e-01,2.990439e-01,-7.811993e-01
2.000000e-01,2.944691e-01,-7.824207e-01
2.010000e-01,2.898956e-01,-7.836156e-01
2.020000e-01,2.853234e-01,-7.847841e-01
2.030000e-01,2.807527e-01,-7.859262e-01
2.040000e-01,2.761835e-01,-7.870421e-01
2.050000e-01,2.716160e-01,-7.881318e-01
2.060000e-01,2.670503e-01,-7.891954e-01
2.070000e-01,2.624864e-01,-7.902330e-01
2.080000e-01,2.579246e-01,-7.912447e-01
2.090000e-01,2.533650e-01,-7.922306e-01
2.100000e-01,2.488075e-01,-7.931907e-01
2.110000e-01,2.442525e-01,-7.941251e-01
2.120000e-01,2.396998e-01,-7.950339e-01
2.130000e-01,2.351498e-01,-7.959172e-01
2.140000e-01,2.306025e-01,-7.967752e-01
2.150000e-01,2.260579e-01,-7.976077e-01
2.160000e-01,2.215163e-01,-7.984151e-01
2.170000e-01,2.169777e-01,-7.991973e-01
2.180000e-01,2.124422e-01,-7.999543e-01
2.190000e-01,2.079099e-01,-8.006864e-01
2.200000e-01,2.033810e-01,-8.013936e-01
2.210000e-01,1.988554e-01,-8.020760e-01
2.220000e-01,1.943335e-01,-8.027336e-01
2.230000e-01,1.898151e-01,-8.033666e-01
2.240000e-01,1.853006e-01,-8.039750e-01
2.250000e-01,1.807898e-01,-8.045589e-01
2.260000e-01,1.762830e-01,-8.051184e-01
2.270000e-01,1.717803e-01,-8.056535e-01
2.280000e-01,1.672817e-01,-8.061645e-01
2.290000e-01,1.627873e-01,-8.066512e-01
2.300000e-01,1.582973e-01,-8.071140e-01
2.310000e-01,1.538118e-01,-8.075527e-01
2.320000e-01,1.493307e-01,-8.079675e-01
2.330000e-01,1.448543e-01,-8.083585e-01
2.340000e-01,1.403827e-01,-8.087258e-01
2.350000e-01,1.359159e-01,-8.090694e-01
2.360000e-01,1.314539e-01,-8.093895e-01
2.370000e-01,1.269970e-01,-8.096860e-01
2.380000e-01,1.225453e-01,-8.099592e-01
2.390000e-01,1.180987e-01,-8.102090e-01
2.400000e-01,1.136574e-01,-8.104357e-01
2.410000e-01,1.092214e-01,-8.106391e-01
2.420000e-01,1.047910e-01,-8.108196e-01
2.430000e-01,1.003661e-01,-8.109770e-01
2.440000e-01,9.594688e-02,-8.111115e-01
2.450000e-01,9.153338e-02,-8.112232e-01
2.460000e-01,8.712572e-02,-8.113122e-01
2.470000e-01,8.272398e-02,-8.113785e-01
2.480000e-01,7.832823e-02,-8.114223e-01
2.490000e-01,7.393858e-02,-8.114436e-01
2.500000e-01,6.955510e-02,-8.114425e-01
2.510000e-01,6.517788e-02,-8.114191e-01
2.520000e-01,6.080701e-02,-8.113734e-01
2.530000e-01,5.644256e-02,-8.113056e-01
2.540000e-01,5.208463e-02,-8.112157e-01
2.550000e-01,4.773329e-02,-8.111038e-01
2.560000e-01,4.338863e-02,-8.109701e-01
2.570000e-01,3.905073e-02,-8.108145e-01
2.580000e-01,3.471966e-02,-8.106371e-01
2.590000e-01,3.039552e-02,-8.104382e-01
2.600000e-01,2.607838e-02,-8.102176e-01
2.610000e-01,2.176832e-02,-8.099756e-01
2.620000e-01,1.746542e-02,-8.097121e-01
2.630000e-01,1.316975e-02,-8.094274e-01
2.640000e-01,8.881398e-03,-8.091213e-01
2.650000e-01,4.600439e-03,-8.087942e-01
2.660000e-01,3.269487e-04,-8.084459e-01
2.670000e-01,-3.938996e-03,-8.080767e-01
2.680000e-01,-8.197320e-03,-8.076865e-01
2.690000e-01,-1.244795e-02,-8.072755e-01
2.700000e-01,-1.669080e-02,-8.068438e-01
2.710000e-01,-2.092582e-02,-8.063914e-01
2.720000e-01,-2.515291e-02,-8.059184e-01
2.730000e-01,-2.937201e-02,-8.054249e-01
2.740000e-01,-3.358305e-02,-8.049109e-01
2.750000e-01,-3.778594e-02,-8.043767e-01
2.760000e-01,-4.198064e-02,-8.038222e-01
2.770000e-01,-4.616705e-02,-8.032475e-01
2.780000e-01,-5.034511e-02,-8.026527e-01
2.790000e-01,-5.451475e-02,-8.020378e-01
2.800000e-01,-5.867590e-02,-8.014031e-01
2.810000e-01,-6.282849e-02,-8.007485e-01
2.820000e-01,-6.697246e-02,-8.000741e-01
2.830000e-01,-7.110772e-02,-7.993801e-01
2.840000e-01,-7.523422e-02,-7.986664e-01
2.850000e-01,-7.935190e-02,-7.979332e-01
2.860000e-01,-8.346067e-02,-7.971805e-01
2.870000e-01,-8.756048e-02,-7.964085e-01
2.880000e-01,-9.165125e-02,-7.956172e-01
2.890000e-01,-9.573293e-02,-7.948067e-01
2.900000e-01,-9.980545e-02,-7.939771e-01
2.910000e-01,-1.038687e-01,-7.931284e-01
2.920000e-01,-1.079228e-01,-7.922608e-01
2.930000e-01,-1.119674e-01,-7.913743e-01
2.940000e-01,-1.160026e-01,-7.904689e-01
2.950000e-01,-1.200284e-01,-7.895449e-01
2.960000e-01,-1.240446e-01,-7.886022e-01
2.970000e-01,-1.280512e-01,-7.876410e-01
2.980000e-01,-1.320482e-01,-7.866612e-01
2.990000e-01,-1.360354e-01,-7.856631e-01
3.000000e-01,-1.400128e-01,-7.846467e-01
3.010000e-01,-1.439804e-01,-7.836120e-01
3.020000e-01,-1.479380e-01,-7.825591e-01
3.030000e-01,-1.518858e-01,-7.814882e-01
3.040000e-01,-1.558234e-01,-7.803993e-01
3.050000e-01,-1.597510e-01,-7.792924e-01
3.060000e-01,-1.636685e-01,-7.781677e-01
3.070000e-01,-1.675757e-01,-7.770253e-01
3.080000e-01,-1.714727e-01,-7.758651e-01
3.090000e-01,-1.753594e-01,-7.746874e-01
3.100000e-01,-1.792357e-01,-7.734921e-01
3.110000e-01,-1.831016e-01,-7.722794e-01
3.120000e-01,-1.869570e-01,-7.710493e-01
3.130000e-01,-1.908019e-01,-7.698020e-01
3.140000e-01,-1.946362e-01,-7.685374e-01
3.150000e-01,-1.984598e-01,-7.672557e-01
3.160000e-01,-2.022727e-01,-7.659570e-01
3.170000e-01,-2.060749e-01,-7.646413e-01
3.180000e-01,-2.098663e-01,-7.633087e-01
3.190000e-01,-2.136468e-01,-7.619592e-01
3.200000e-01,-2.174164e-01,-7.605931e-01
3.210000e-01,-2.211750e-01,-7.592103e-01
3.220000e-01,-2.249226e-01,-7.578109e-01
3.230000e-01,-2.286591e-01,-7.563951e-01
3.240000e-01,-2.323846e-01,-7.549628e-01
3.250000e-01,-2.360988e-01,-7.535142e-01
3.260000e-01,-2.398018e-01,-7.520493e-01
3.270000e-01,-2.434936e-01,-7.505682e-01
3.280000e-01,-2.471740e-01,-7.490711e-01
3.290000e-01,-2.508431e-01,-7.475579e-01
3.300000e-01,-2.545007e-01,-7.460287e-01
3.310000e-01,-2.581469e-01,-7.444837e-01
3.320000e-01,-2.617816e-01,-7.429229e-01
3.330000e-01,-2.654047e-01,-7.413464e-01
3.340000e-01,-2.690162e-01,-7.397543e-01
3.350000e-01,-2.726160e-01,-7.381466e-01
3.360000e-01,-2.762041e-01,-7.365234e-01
3.370000e-01,-2.797805e-01,-7.348849e-01
3.380000e-01,-2.833451e-01,-7.332310e-01
3.390000e-01,-2.868979e-01,-7.315619e-01
3.400000e-01,-2.904387e-01,-7.298776e-01
3.410000e-01,-2.939677e-01,-7.281782e-01
3.420000e-01,-2.974846e-01,-7.264638e-01
3.430000e-01,-3.009896e-01,-7.247345e-01
3.440000e-01,-3.044824e-01,-7.229903e-01
3.450000e-01,-3.079632e-01,-7.212313e-01
3.460000e-01,-3.114318e-01,-7.194577e-01
3.470000e-01,-3.148882e-01,-7.176694e-01
3.480000e-01,-3.183324e-01,-7.158665e-01
3.490000e-01,-3.217643e-01,-7.140493e-01
3.500000e-01,-3.251839e-01,-7.122176e-01
3.510000e-01,-3.285911e-01,-7.103716e-01
3.520000e-01,-3.319859e-01,-7.085113e-01
3.530000e-01,-3.353683e-01,-7.066370e-01
3.540000e-01,-3.387382e-01,-7.047485e-01
3.550000e-01,-3.420956e-01,-7.028460e-01
3.560000e-01,-3.454404e-01,-7.009296e-01
3.570000e-01,-3.487726e-01,-6.989994e-01
3.580000e-01,-3.520922e-01,-6.970553e-01
3.590000e-01,-3.553991e-01,-6.950976e-01
3.600000e-01,-3.586932e-01,-6.931263e-01
3.610000e-01,-3.619746e-01,-6.911414e-01
3.620000e-01,-3.652432e-01,-6.891431e-01
3.630000e-01,-3.684990e-01,-6.871313e-01
3.640000e-01,-3.717419e-01,-6.851063e-01
3.650000e-01,-3.749719e-01,-6.830680e-01
3.660000e-01,-3.781890e-01,-6.810165e-01
3.670000e-01,-3.813931e-01,-6.789520e-01
3.680000e-01,-3.845841e-01,-6.768745e-01
3.690000e-01,-3.877622e-01,-6.747840e-01
3.700000e-01,-3.909271e-01,-6.726807e-01
3.710000e-01,-3.940789e-01,-6.705646e-01
3.720000e-01,-3.972176e-01,-6.684359e-01
3.730000e-01,-4.003430e-01,-6.662945e-01
3.740000e-01,-4.034553e-01,-6.641405e-01
3.750000e-01,-4.065542e-01,-6.619741e-01
3.760000e-01,-4.096399e-01,-6.597952e-01
3.770000e-01,-4.127123e-01,-6.576041e-01
3.780000e-01,-4.157713e-01,-6.554007e-01
3.790000e-01,-4.188169e-01,-6.531852e-01
3.800000e-01,-4.218491e-01,-6.509575e-01
3.810000e-01,-4.248679e-01,-6.487179e-01
3.820000e-01,-4.278732e-01,-6.464663e-01
3.830000e-01,-4.308649e-01,-6.442028e-01
3.840000e-01,-4.338431e-01,-6.419276e-01
3.850000e-01,-4.368077e-01,-6.396406e-01
3.860000e-01,-4.397588e-01,-6.373420e-01
3.870000e-01,-4.426962e-01,-6.350319e-01
3.880000e-01,-4.456199e-01,-6.327103e-01
3.890000e-01,-4.485299e-01,-6.303772e-01
3.900000e-01,-4.514262e-01,-6.280328e-01
3.910000e-01,-4.543087e-01,-6.256772e-01
3.920000e-01,-4.571775e-01,-6.233104e-01
3.930000e-01,-4.600324e-01,-6.209325e-01
3.940000e-01,-4.628736e-01,-6.185435e-01
3.950000e-01,-4.657008e-01,-6.161436e-01
3.960000e-01,-4.685142e-01,-6.137328e-01
3.970000e-01,-4.713136e-01,-6.113113e-01
3.980000e-01,-4.740991e-01,-6.088789e-01
3.990000e-01,-4.768706e-01,-6.064360e-01
4.000000e-01,-4.796281e-01,-6.039824e-01
4.010000e-01,-4.823716e-01,-6.015184e-01
4.020000e-01,-4.851011e-01,-5.990439e-01
4.030000e-01,-4.878164e-01,-5.965591e-01
4.040000e-01,-4.905177e-01,-5.940640e-01
4.050000e-01,-4.932048e-01,-5.915587e-01
4.060000e-01,-4.958778e-01,-5.890432e-01
4.070000e-01,-4.985367e-01,-5.865177e-01
4.080000e-01,-5.011813e-01,-5.839823e-01
4.090000e-01,-5.038117e-01,-5.814369e-01
4.100000e-01,-5.064279e-01,-5.788817e-01
4.110000e-01,-5.090298e-01,-5.763167e-01
4.120000e-01,-5.116174e-01,-5.737421e-01
4.130000e-01,-5.141907e-01,-5.711578e-01
4.140000e-01,-5.167497e-01,-5.685641e-01
4.150000e-01,-5.192943e-01,-5.659609e-01
4.160000e-01,-5.218246e-01,-5.633482e-01
4.170000e-01,-5.243405e-01,-5.607263e-01
4.180000e-01,-5.268419e-01,-5.580952e-01
4.190000e-01,-5.293289e-01,-5.554549e-01
4.200000e-01,-5.318015e-01,-5.528055e-01
4.210000e-01,-5.342595e-01,-5.501471e-01
4.220000e-01,-5.367031e-01,-5.474798e-01
4.230000e-01,-5.391322e-01,-5.448036e-01
4.240000e-01,-5.415467e-01,-5.421186e-01
4.250000e-01,-5.439467e-01,-5.394250e-01
4.260000e-01,-5.463321e-01,-5.367227e-01
4.270000e-01,-5.487030e-01,-5.340118e-01
4.280000e-01,-5.510592e-01,-5.312924e-01
4.290000e-01,-5.534008e-01,-5.285646e-01
4.300000e-01,-5.557278e-01,-5.258285e-01
4.310000e-01,-5.580401e-01,-5.230841e-01
4.320000e-01,-5.603377e-01,-5.203315e-01
4.330000e-01,-5.626207e-01,-5.175708e-01
4.340000e-01,-5.648889e-01,-5.148020e-01
4.350000e-01,-5.671424e-01,-5.120253e-01
4.360000e-01,-5.693812e-01,-5.092407e-01
4.370000e-01,-5.716052e-01,-5.064482e-01
4.380000e-01,-5.738145e-01,-5.036480e-01
4.390000e-01,-5.760090e-01,-5.008402e-01
4.400000e-01,-5.781887e-01,-4.980247e-01
4.410000e-01,-5.803536e-01,-4.952017e-01
4.420000e-01,-5.825036e-01,-4.923712e-01
4.430000e-01,-5.846389e-01,-4.895333e-01
4.440000e-01,-5.867593e-01,-4.866882e-01
4.450000e-01,-5.888648e-01,-4.838357e-01
4.460000e-01,-5.909554e-01,-4.809762e-01
4.470000e-01,-5.930312e-01,-4.781095e-01
4.480000e-01,-5.950920e-01,-4.752358e-01
4.490000e-01,-5.971380e-01,-4.723552e-01
4.500000e-01,-5.991690e-01,-4.694677e-01
4.510000e-01,-6.011851e-01,-4.665734e-01
4.520000e-01,-6.031863e-01,-4.636723e-01
4.530000e-01,-6.051725e-01,-4.607647e-01
4.540000e-01,-6.071438e-01,-4.578504e-01
4.550000e-01,-6.091000e-01,-4.549296e-01
4.560000e-01,-6.110413e-01,-4.520024e-01
4.570000e-01,-6.129676e-01,-4.490688e-01
4.580000e-01,-6.148789e-01,-4.461289e-01
4.590000e-01,-6.167752e-01,-4.431828e-01
4.600000e-01,-6.186565e-01,-4.402306e-01
4.610000e-01,-6.205228e-01,-4.372723e-01
4.620000e-01,-6.223740e-01,-4.343080e-01
4.630000e-01,-6.242102e-01,-4.313377e-01
4.640000e-01,-6.260313e-01,-4.283616e-01
4.650000e-01,-6.278374e-01,-4.253797e-01
4.660000e-01,-6.296284e-01,-4.223921e-01
4.670000e-01,-6.314044e-01,-4.193988e-01
4.680000e-01,-6.331653e-01,-4.164000e-01
4.690000e-01,-6.349111e-01,-4.133956e-01
4.700000e-01,-6.366418e-01,-4.103859e-01
4.710000e-01,-6.383574e-01,-4.073708e-01
4.720000e-01,-6.400579e-01,-4.043504e-01
4.730000e-01,-6.417434e-01,-4.013247e-01
4.740000e-01,-6.434137e-01,-3.982940e-01
4.750000e-01,-6.450689e-01,-3.952582e-01
4.760000e-01,-6.467090e-01,-3.922173e-01
4.770000e-01,-6.483340e-01,-3.891716e-01
4.780000e-01,-6.499439e-01,-3.861209e-01
4.790000e-01,-6.515387e-01,-3.830655e-01
4.800000e-01,-6.531183e-01,-3.800054e-01
4.810000e-01,-6.546828e-01,-3.769406e-01
4.820000e-01,-6.562322e-01,-3.738713e-01
4.830000e-01,-6.577665e-01,-3.707974e-01
4.840000e-01,-6.592856e-01,-3.677192e-01
4.850000e-01,-6.607896e-01,-3.646365e-01
4.860000e-01,-6.622784e-01,-3.615496e-01
4.870000e-01,-6.637521e-01,-3.584584e-01
4.880000e-01,-6.652107e-01,-3.553631e-01
4.890000e-01,-6.666542e-01,-3.522637e-01
4.900000e-01,-6.680825e-01,-3.491603e-01
4.910000e-01,-6.694957e-01,-3.460529e-01
4.920000e-01,-6.708937e-01,-3.429417e-01
4.930000e-01,-6.722767e-01,-3.398266e-01
4.940000e-01,-6.736445e-01,-3.367079e-01
4.950000e-01,-6.749971e-01,-3.335855e-01
4.960000e-01,-6.763347e-01,-3.304594e-01
4.970000e-01,-6.776571e-01,-3.273299e-01
4.980000e-01,-6.789644e-01,-3.241969e-01
4.990000e-01,-6.802565e-01,-3.210605e-01
5.000000e-01,-6.815336e-01,-3.179208e-01
5.010000e-01,-6.827955e-01,-3.147778e-01
5.020000e-01,-6.840423e-01,-3.116317e-01
5.030000e-01,-6.852741e-01,-3.084824e-01
5.040000e-01,-6.864907e-01,-3.053301e-01
5.050000e-01,-6.876922e-01,-3.021749e-01
5.060000e-01,-6.888787e-01,-2.990167e-01
5.070000e-01,-6.900500e-01,-2.958557e-01
5.080000e-01,-6.912063e-01,-2.926919e-01
5.090000e-01,-6.923475e-01,-2.895254e-01
5.100000e-01,-6.934736e-01,-2.863563e-01
5.110000e-01,-6.945846e-01,-2.831846e-01
5.120000e-01,-6.956806e-01,-2.800105e-01
5.130000e-01,-6.967616e-01,-2.768339e-01
5.140000e-01,-6.978275e-01,-2.736549e-01
5.150000e-01,-6.988783e-01,-2.704736e-01
5.160000e-01,-6.999142e-01,-2.672902e-01
5.170000e-01,-7.009350e-01,-2.641045e-01
5.180000e-01,-7.019408e-01,-2.609168e-01
5.190000e-01,-7.029316e-01,-2.577270e-01
5.200000e-01,-7.039074e-01,-2.545353e-01
5.210000e-01,-7.048682e-01,-2.513417e-01
5.220000e-01,-7.058140e-01,-2.481462e-01
5.230000e-01,-7.067448e-01,-2.449491e-01
5.240000e-01,-7.076607e-01,-2.417502e-01
5.250000e-01,-7.085617e-01,-2.385497e-01
5.260000e-01,-7.094477e-01,-2.353476e-01
5.270000e-01,-7.103187e-01,-2.321440e-01
5.280000e-01,-7.111749e-01,-2.289390e-01
5.290000e-01,-7.120161e-01,-2.257327e-01
5.300000e-01,-7.128425e-01,-2.225250e-01
5.310000e-01,-7.136539e-01,-2.193161e-01
5.320000e-01,-7.144505e-01,-2.161061e-01
5.330000e-01,-7.152323e-01,-2.128949e-01
5.340000e-01,-7.159991e-01,-2.096828e-01
5.350000e-01,-7.167512e-01,-2.064696e-01
5.360000e-01,-7.174884e-01,-2.032555e-01
5.370000e-01,-7.182108e-01,-2.000406e-01
5.380000e-01,-7.189184e-01,-1.968250e-01
5.390000e-01,-7.196112e-01,-1.936086e-01
5.400000e-01,-7.202893e-01,-1.903915e-01
5.410000e-01,-7.209526e-01,-1.871739e-01
5.420000e-01,-7.216011e-01,-1.839558e-01
5.430000e-01,-7.222349e-01,-1.807372e-01
5.440000e-01,-7.228540e-01,-1.775182e-01
5.450000e-01,-7.234585e-01,-1.742989e-01
5.460000e-01,-7.240482e-01,-1.710793e-01
5.470000e-01,-7.246233e-01,-1.678596e-01
