time,u0,u1
0.000000e+00,1.000000e+00,1.000000e-01
1.000000e-03,1.000008e+00,9.595919e-02
2.000000e-03,9.999999e-01,9.192319e-02
3.000000e-03,9.999762e-01,8.789206e-02
4.000000e-03,9.999367e-01,8.386584e-02
5.000000e-03,9.998815e-01,7.984457e-02
6.000000e-03,9.998106e-01,7.582829e-02
7.000000e-03,9.997242e-01,7.181706e-02
8.000000e-03,9.996221e-01,6.781092e-02
9.000000e-03,9.995046e-01,6.380990e-02
1.000000e-02,9.993716e-01,5.981407e-02
1.100000e-02,9.992232e-01,5.582345e-02
1.200000e-02,9.990595e-01,5.183809e-02
1.300000e-02,9.988804e-01,4.785803e-02
1.400000e-02,9.986860e-01,4.388333e-02
1.500000e-02,9.984764e-01,3.991402e-02
1.600000e-02,9.982517e-01,3.595013e-02
1.700000e-02,9.980118e-01,3.199173e-02
1.800000e-02,9.977568e-01,2.803884e-02
1.900000e-02,9.974868e-01,2.409151e-02
2.000000e-02,9.972017e-01,2.014979e-02
2.100000e-02,9.969018e-01,1.621370e-02
2.200000e-02,9.965869e-01,1.228330e-02
2.300000e-02,9.962573e-01,8.358621e-03
2.400000e-02,9.959128e-01,4.439709e-03
2.500000e-02,9.955535e-01,5.266028e-04
2.600000e-02,9.951796e-01,-3.380658e-03
2.700000e-02,9.947910e-01,-7.282032e-03
2.800000e-02,9.943877e-01,-1.117748e-02
2.900000e-02,9.939700e-01,-1.506697e-02
3.000000e-02,9.935377e-01,-1.895044e-02
3.100000e-02,9.930909e-01,-2.282788e-02
3.200000e-02,9.926297e-01,-2.669923e-02
3.300000e-02,9.921542e-01,-3.056446e-02
3.400000e-02,9.916643e-01,-3.442354e-02
3.500000e-02,9.911602e-01,-3.827641e-02
3.600000e-02,9.906418e-01,-4.212305e-02
3.700000e-02,9.901092e-01,-4.596341e-02
3.800000e-02,9.895625e-01,-4.979747e-02
3.900000e-02,9.890017e-01,-5.362517e-02
4.000000e-02,9.884269e-01,-5.744649e-02
4.100000e-02,9.878381e-01,-6.126139e-02
4.200000e-02,9.872353e-01,-6.506982e-02
4.300000e-02,9.866186e-01,-6.887177e-02
4.400000e-02,9.859881e-01,-7.266717e-02
4.500000e-02,9.853438e-01,-7.645602e-02
4.600000e-02,9.846858e-01,-8.023825e-02
4.700000e-02,9.840140e-01,-8.401385e-02
4.800000e-02,9.833286e-01,-8.778278e-02
4.900000e-02,9.826295e-01,-9.154499e-02
5.000000e-02,9.819169e-01,-9.530046e-02
5.100000e-02,9.811908e-01,-9.904915e-02
5.200000e-02,9.804512e-01,-1.027910e-01
5.300000e-02,9.796982e-01,-1.065261e-01
5.400000e-02,9.789318e-01,-1.102542e-01
5.500000e-02,9.781521e-01,-1.139754e-01
5.600000e-02,9.773591e-01,-1.176897e-01
5.700000e-02,9.765529e-01,-1.213970e-01
5.800000e-02,9.757335e-01,-1.250973e-01
5.900000e-02,9.749010e-01,-1.287905e-01
6.000000e-02,9.740553e-01,-1.324767e-01
6.100000e-02,9.731967e-01,-1.361557e-01
6.200000e-02,9.723250e-01,-1.398276e-01
6.300000e-02,9.714404e-01,-1.434923e-01
6.400000e-02,9.705429e-01,-1.471498e-01
6.500000e-02,9.696325e-01,-1.508001e-01
6.600000e-02,9.687094e-01,-1.544431e-01
6.700000e-02,9.677735e-01,-1.580788e-01
6.800000e-02,9.668249e-01,-1.617071e-01
6.900000e-02,9.658636e-01,-1.653281e-01
7.000000e-02,9.648897e-01,-1.689417e-01
7.100000e-02,9.639032e-01,-1.725478e-01
7.200000e-02,9.629042e-01,-1.761465e-01
7.300000e-02,9.618928e-01,-1.797377e-01
7.400000e-02,9.608689e-01,-1.833214e-01
7.500000e-02,9.598327e-01,-1.868976e-01
7.600000e-02,9.587841e-01,-1.904662e-01
7.700000e-02,9.577232e-01,-1.940271e-01
7.800000e-02,9.566502e-01,-1.975805e-01
7.900000e-02,9.555649e-01,-2.011261e-01
8.000000e-02,9.544675e-01,-2.046641e-01
8.100000e-02,9.533580e-01,-2.081944e-01
8.200000e-02,9.522364e-01,-2.117169e-01
8.300000e-02,9.511029e-01,-2.152316e-01
8.400000e-02,9.499574e-01,-2.187386e-01
8.500000e-02,9.488000e-01,-2.222377e-01
8.600000e-02,9.476307e-01,-2.257289e-01
8.700000e-02,9.464496e-01,-2.292123e-01
8.800000e-02,9.452568e-01,-2.326877e-01
8.900000e-02,9.440523e-01,-2.361552e-01
9.000000e-02,9.428361e-01,-2.396148e-01
9.100000e-02,9.416082e-01,-2.430663e-01
9.200000e-02,9.403688e-01,-2.465099e-01
9.300000e-02,9.391179e-01,-2.499454e-01
9.400000e-02,9.378555e-01,-2.533728e-01
9.500000e-02,9.365817e-01,-2.567922e-01
9.600000e-02,9.352965e-01,-2.602034e-01
9.700000e-02,9.339999e-01,-2.636064e-01
9.800000e-02,9.326921e-01,-2.670014e-01
9.900000e-02,9.313730e-01,-2.703881e-01
1.000000e-01,9.300427e-01,-2.737666e-01
1.010000e-01,9.287013e-01,-2.771368e-01
1.020000e-01,9.273488e-01,-2.804988e-01
1.030000e-01,9.259852e-01,-2.838525e-01
1.040000e-01,9.246106e-01,-2.871979e-01
1.050000e-01,9.232250e-01,-2.905350e-01
1.060000e-01,9.218286e-01,-2.938637e-01
1.070000e-01,9.204212e-01,-2.971840e-01
1.080000e-01,9.190031e-01,-3.004959e-01
1.090000e-01,9.175741e-01,-3.037994e-01
1.100000e-01,9.161345e-01,-3.070944e-01
1.110000e-01,9.146841e-01,-3.103810e-01
1.120000e-01,9.132232e-01,-3.136591e-01
1.130000e-01,9.117516e-01,-3.169286e-01
1.140000e-01,9.102695e-01,-3.201896e-01
1.150000e-01,9.087769e-01,-3.234421e-01
1.160000e-01,9.072738e-01,-3.266860e-01
1.170000e-01,9.057604e-01,-3.299213e-01
1.180000e-01,9.042366e-01,-3.331479e-01
1.190000e-01,9.027024e-01,-3.363659e-01
1.200000e-01,9.011581e-01,-3.395753e-01
1.210000e-01,8.996035e-01,-3.427760e-01
1.220000e-01,8.980387e-01,-3.459679e-01
1.230000e-01,8.964638e-01,-3.491512e-01
1.240000e-01,8.948788e-01,-3.523257e-01
1.250000e-01,8.932838e-01,-3.554914e-01
1.260000e-01,8.916788e-01,-3.586484e-01
1.270000e-01,8.900639e-01,-3.617966e-01
1.280000e-01,8.884391e-01,-3.649359e-01
1.290000e-01,8.868044e-01,-3.680664e-01
1.300000e-01,8.851599e-01,-3.711881e-01
1.310000e-01,8.835057e-01,-3.743008e-01
1.320000e-01,8.818417e-01,-3.774047e-01
1.330000e-01,8.801681e-01,-3.804997e-01
1.340000e-01,8.784849e-01,-3.835857e-01
1.350000e-01,8.767921e-01,-3.866628e-01
1.360000e-01,8.750897e-01,-3.897310e-01
1.370000e-01,8.733779e-01,-3.927901e-01
1.380000e-01,8.716567e-01,-3.958403e-01
1.390000e-01,8.699260e-01,-3.988814e-01
1.400000e-01,8.681860e-01,-4.019136e-01
1.410000e-01,8.664368e-01,-4.049366e-01
1.420000e-01,8.646782e-01,-4.079506e-01
1.430000e-01,8.629105e-01,-4.109555e-01
1.440000e-01,8.611335e-01,-4.139514e-01
1.450000e-01,8.593475e-01,-4.169381e-01
1.460000e-01,8.575524e-01,-4.199157e-01
1.470000e-01,8.557483e-01,-4.228841e-01
1.480000e-01,8.539351e-01,-4.258434e-01
1.490000e-01,8.521131e-01,-4.287935e-01
1.500000e-01,8.502821e-01,-4.317344e-01
1.510000e-01,8.484423e-01,-4.346662e-01
1.520000e-01,8.465937e-01,-4.375887e-01
1.530000e-01,8.447363e-01,-4.405019e-01
1.540000e-01,8.428702e-01,-4.434060e-01
1.550000e-01,8.409955e-01,-4.463007e-01
1.560000e-01,8.391121e-01,-4.491862e-01
1.570000e-01,8.372201e-01,-4.520624e-01
1.580000e-01,8.353197e-01,-4.549293e-01
1.590000e-01,8.334107e-01,-4.577869e-01
1.600000e-01,8.314932e-01,-4.606352e-01
1.610000e-01,8.295674e-01,-4.634741e-01
1.620000e-01,8.276332e-01,-4.663037e-01
1.630000e-01,8.256907e-01,-4.691239e-01
1.640000e-01,8.237399e-01,-4.719347e-01
1.650000e-01,8.217809e-01,-4.747362e-01
1.660000e-01,8.198137e-01,-4.775282e-01
1.670000e-01,8.178384e-01,-4.803108e-01
1.680000e-01,8.158550e-01,-4.830840e-01
1.690000e-01,8.138635e-01,-4.858478e-01
1.700000e-01,8.118640e-01,-4.886021e-01
1.710000e-01,8.098566e-01,-4.913469e-01
1.720000e-01,8.078412e-01,-4.940823e-01
1.730000e-01,8.058180e-01,-4.968081e-01
1.740000e-01,8.037869e-01,-4.995245e-01
1.750000e-01,8.017480e-01,-5.022314e-01
1.760000e-01,7.997014e-01,-5.049288e-01
1.770000e-01,7.976471e-01,-5.076166e-01
1.780000e-01,7.955852e-01,-5.102949e-01
1.790000e-01,7.935156e-01,-5.129637e-01
1.800000e-01,7.914384e-01,-5.156229e-01
1.810000e-01,7.893538e-01,-5.182725e-01
1.820000e-01,7.872616e-01,-5.209126e-01
1.830000e-01,7.851620e-01,-5.235431e-01
1.840000e-01,7.830550e-01,-5.261640e-01
1.850000e-01,7.809406e-01,-5.287752e-01
1.860000e-01,7.788189e-01,-5.313769e-01
1.870000e-01,7.766900e-01,-5.339690e-01
1.880000e-01,7.745538e-01,-5.365514e-01
1.890000e-01,7.724105e-01,-5.391242e-01
1.900000e-01,7.702599e-01,-5.416873e-01
1.910000e-01,7.681023e-01,-5.442408e-01
1.920000e-01,7.659377e-01,-5.467846e-01
1.930000e-01,7.637660e-01,-5.493187e-01
1.940000e-01,7.615873e-01,-5.518432e-01
1.950000e-01,7.594017e-01,-5.543580e-01
1.960000e-01,7.572092e-01,-5.568630e-01
1.970000e-01,7.550099e-01,-5.593584e-01
1.980000e-01,7.528038e-01,-5.618441e-01
1.990000e-01,7.505909e-01,-5.643201e-01
2.000000e-01,7.483712e-01,-5.667863e-01
2.010000e-01,7.461449e-01,-5.692428e-01
2.020000e-01,7.439120e-01,-5.716896e-01
2.030000e-01,7.416725e-01,-5.741266e-01
2.040000e-01,7.394264e-01,-5.765539e-01
2.050000e-01,7.371737e-01,-5.789714e-01
2.060000e-01,7.349146e-01,-5.813792e-01
2.070000e-01,7.326491e-01,-5.837772e-01
2.080000e-01,7.303772e-01,-5.861654e-01
2.090000e-01,7.280990e-01,-5.885438e-01
2.100000e-01,7.258144e-01,-5.909125e-01
2.110000e-01,7.235235e-01,-5.932714e-01
2.120000e-01,7.212265e-01,-5.956205e-01
2.130000e-01,7.189232e-01,-5.979598e-01
2.140000e-01,7.166138e-01,-6.002892e-01
2.150000e-01,7.142983e-01,-6.026089e-01
2.160000e-01,7.119768e-01,-6.049188e-01
2.170000e-01,7.096492e-01,-6.072188e-01
2.180000e-01,7.073156e-01,-6.095090e-01
2.190000e-01,7.049761e-01,-6.117894e-01
2.200000e-01,7.026306e-01,-6.140599e-01
2.210000e-01,7.002794e-01,-6.163207e-01
2.220000e-01,6.979223e-01,-6.185716e-01
2.230000e-01,6.955594e-01,-6.208126e-01
2.240000e-01,6.931907e-01,-6.230438e-01
2.250000e-01,6.908164e-01,-6.252651e-01
2.260000e-01,6.884364e-01,-6.274766e-01
2.270000e-01,6.860508e-01,-6.296783e-01
2.280000e-01,6.836596e-01,-6.318700e-01
2.290000e-01,6.812628e-01,-6.340519e-01
2.300000e-01,6.788606e-01,-6.362240e-01
2.310000e-01,6.764529e-01,-6.383862e-01
2.320000e-01,6.740397e-01,-6.405385e-01
2.330000e-01,6.716212e-01,-6.426809e-01
2.340000e-01,6.691973e-01,-6.448135e-01
2.350000e-01,6.667681e-01,-6.469361e-01
2.360000e-01,6.643337e-01,-6.490489e-01
2.370000e-01,6.618940e-01,-6.511519e-01
2.380000e-01,6.594491e-01,-6.532449e-01
2.390000e-01,6.569991e-01,-6.553280e-01
2.400000e-01,6.545440e-01,-6.574013e-01
2.410000e-01,6.520837e-01,-6.594647e-01
2.420000e-01,6.496185e-01,-6.615181e-01
2.430000e-01,6.471482e-01,-6.635617e-01
2.440000e-01,6.446730e-01,-6.655954e-01
2.450000e-01,6.421929e-01,-6.676192e-01
2.460000e-01,6.397079e-01,-6.696331e-01
2.470000e-01,6.372180e-01,-6.716371e-01
2.480000e-01,6.347233e-01,-6.736312e-01
2.490000e-01,6.322239e-01,-6.756155e-01
2.500000e-01,6.297197e-01,-6.775898e-01
2.510000e-01,6.272108e-01,-6.795542e-01
2.520000e-01,6.246973e-01,-6.815087e-01
2.530000e-01,6.221792e-01,-6.834533e-01
2.540000e-01,6.196564e-01,-6.853880e-01
2.550000e-01,6.171292e-01,-6.873129e-01
2.560000e-01,6.145974e-01,-6.892278e-01
2.570000e-01,6.120611e-01,-6.911328e-01
2.580000e-01,6.095205e-01,-6.930279e-01
2.590000e-01,6.069754e-01,-6.949132e-01
2.600000e-01,6.044259e-01,-6.967885e-01
2.610000e-01,6.018722e-01,-6.986539e-01
2.620000e-01,5.993142e-01,-7.005094e-01
2.630000e-01,5.967519e-01,-7.023551e-01
2.640000e-01,5.941854e-01,-7.041908e-01
2.650000e-01,5.916147e-01,-7.060167e-01
2.660000e-01,5.890399e-01,-7.078326e-01
2.670000e-01,5.864610e-01,-7.096387e-01
2.680000e-01,5.838780e-01,-7.114349e-01
2.690000e-01,5.812910e-01,-7.132212e-01
2.700000e-01,5.787000e-01,-7.149976e-01
2.710000e-01,5.761050e-01,-7.167641e-01
2.720000e-01,5.735061e-01,-7.185207e-01
2.730000e-01,5.709034e-01,-7.202675e-01
2.740000e-01,5.682968e-01,-7.220044e-01
2.750000e-01,5.656863e-01,-7.237314e-01
2.760000e-01,5.630721e-01,-7.254485e-01
2.770000e-01,5.604542e-01,-7.271558e-01
2.780000e-01,5.578325e-01,-7.288531e-01
2.790000e-01,5.552072e-01,-7.305406e-01
2.800000e-01,5.525782e-01,-7.322183e-01
2.810000e-01,5.499457e-01,-7.338861e-01
2.820000e-01,5.473096e-01,-7.355440e-01
2.830000e-01,5.446699e-01,-7.371921e-01
2.840000e-01,5.420267e-01,-7.388303e-01
2.850000e-01,5.393801e-01,-7.404586e-01
2.860000e-01,5.367301e-01,-7.420771e-01
2.870000e-01,5.340766e-01,-7.436858e-01
2.880000e-01,5.314198e-01,-7.452846e-01
2.890000e-01,5.287597e-01,-7.468736e-01
2.900000e-01,5.260963e-01,-7.484528e-01
2.910000e-01,5.234297e-01,-7.500221e-01
2.920000e-01,5.207598e-01,-7.515816e-01
2.930000e-01,5.180867e-01,-7.531312e-01
2.940000e-01,5.154105e-01,-7.546711e-01
2.950000e-01,5.127312e-01,-7.562011e-01
2.960000e-01,5.100488e-01,-7.577213e-01
2.970000e-01,5.073633e-01,-7.592317e-01
2.980000e-01,5.046748e-01,-7.607323e-01
2.990000e-01,5.019834e-01,-7.622231e-01
3.000000e-01,4.992890e-01,-7.637041e-01
3.010000e-01,4.965916e-01,-7.651753e-01
3.020000e-01,4.938914e-01,-7.666367e-01
3.030000e-01,4.911884e-01,-7.680883e-01
3.040000e-01,4.884825e-01,-7.695301e-01
3.050000e-01,4.857739e-01,-7.709622e-01
3.060000e-01,4.830624e-01,-7.723845e-01
3.070000e-01,4.803483e-01,-7.737971e-01
3.080000e-01,4.776315e-01,-7.751998e-01
3.090000e-01,4.749121e-01,-7.765928e-01
3.100000e-01,4.721900e-01,-7.779761e-01
3.110000e-01,4.694654e-01,-7.793496e-01
3.120000e-01,4.667382e-01,-7.807134e-01
3.130000e-01,4.640084e-01,-7.820675e-01
3.140000e-01,4.612762e-01,-7.834118e-01
3.150000e-01,4.585416e-01,-7.847464e-01
3.160000e-01,4.558045e-01,-7.860712e-01
3.170000e-01,4.530650e-01,-7.873864e-01
3.180000e-01,4.503232e-01,-7.886919e-01
3.190000e-01,4.475790e-01,-7.899876e-01
3.200000e-01,4.448325e-01,-7.912737e-01
3.210000e-01,4.420838e-01,-7.925500e-01
3.220000e-01,4.393329e-01,-7.938167e-01
3.230000e-01,4.365797e-01,-7.950737e-01
3.240000e-01,4.338244e-01,-7.963210e-01
3.250000e-01,4.310669e-01,-7.975587e-01
3.260000e-01,4.283074e-01,-7.987866e-01
3.270000e-01,4.255458e-01,-8.000050e-01
3.280000e-01,4.227821e-01,-8.012137e-01
3.290000e-01,4.200164e-01,-8.024127e-01
3.300000e-01,4.172487e-01,-8.036021e-01
3.310000e-01,4.144791e-01,-8.047819e-01
3.320000e-01,4.117076e-01,-8.059521e-01
3.330000e-01,4.089341e-01,-8.071126e-01
3.340000e-01,4.061589e-01,-8.082635e-01
3.350000e-01,4.033818e-01,-8.094049e-01
3.360000e-01,4.006029e-01,-8.105366e-01
3.370000e-01,3.978222e-01,-8.116587e-01
3.380000e-01,3.950398e-01,-8.127713e-01
3.390000e-01,3.922557e-01,-8.138743e-01
3.400000e-01,3.894699e-01,-8.149677e-01
3.410000e-01,3.866825e-01,-8.160515e-01
3.420000e-01,3.838934e-01,-8.171258e-01
3.430000e-01,3.811028e-01,-8.181906e-01
3.440000e-01,3.783106e-01,-8.192458e-01
3.450000e-01,3.755169e-01,-8.202915e-01
3.460000e-01,3.727218e-01,-8.213276e-01
3.470000e-01,3.699251e-01,-8.223542e-01
3.480000e-01,3.671270e-01,-8.233714e-01
3.490000e-01,3.643275e-01,-8.243790e-01
3.500000e-01,3.615266e-01,-8.253771e-01
3.510000e-01,3.587244e-01,-8.263657e-01
3.520000e-01,3.559209e-01,-8.273449e-01
3.530000e-01,3.531160e-01,-8.283146e-01
3.540000e-01,3.503099e-01,-8.292748e-01
3.550000e-01,3.475026e-01,-8.302255e-01
3.560000e-01,3.446941e-01,-8.311669e-01
3.570000e-01,3.418844e-01,-8.320987e-01
3.580000e-01,3.390736e-01,-8.330212e-01
3.590000e-01,3.362616e-01,-8.339342e-01
3.600000e-01,3.334486e-01,-8.348378e-01
3.610000e-01,3.306345e-01,-8.357319e-01
3.620000e-01,3.278194e-01,-8.366167e-01
3.630000e-01,3.250033e-01,-8.374921e-01
3.640000e-01,3.221862e-01,-8.383581e-01
3.650000e-01,3.193681e-01,-8.392147e-01
3.660000e-01,3.165492e-01,-8.400620e-01
3.670000e-01,3.137294e-01,-8.408999e-01
3.680000e-01,3.109087e-01,-8.417285e-01
3.690000e-01,3.080871e-01,-8.425477e-01
3.700000e-01,3.052648e-01,-8.433575e-01
3.710000e-01,3.024417e-01,-8.441581e-01
3.720000e-01,2.996178e-01,-8.449493e-01
3.730000e-01,2.967932e-01,-8.457313e-01
3.740000e-01,2.939680e-01,-8.465039e-01
3.750000e-01,2.911420e-01,-8.472672e-01
3.760000e-01,2.883155e-01,-8.480213e-01
3.770000e-01,2.854883e-01,-8.487661e-01
3.780000e-01,2.826605e-01,-8.495016e-01
3.790000e-01,2.798322e-01,-8.502279e-01
3.800000e-01,2.770033e-01,-8.509449e-01
3.810000e-01,2.741740e-01,-8.516527e-01
3.820000e-01,2.713442e-01,-8.523512e-01
3.830000e-01,2.685139e-01,-8.530406e-01
3.840000e-01,2.656832e-01,-8.537207e-01
3.850000e-01,2.628521e-01,-8.543917e-01
3.860000e-01,2.600206e-01,-8.550534e-01
3.870000e-01,2.571888e-01,-8.557060e-01
3.880000e-01,2.543567e-01,-8.563494e-01
3.890000e-01,2.515243e-01,-8.569836e-01
3.900000e-01,2.486916e-01,-8.576087e-01
3.910000e-01,2.458587e-01,-8.582246e-01
3.920000e-01,2.430256e-01,-8.588314e-01
3.930000e-01,2.401923e-01,-8.594291e-01
3.940000e-01,2.373589e-01,-8.600177e-01
3.950000e-01,2.345253e-01,-8.605971e-01
3.960000e-01,2.316916e-01,-8.611675e-01
3.970000e-01,2.288579e-01,-8.617288e-01
3.980000e-01,2.260241e-01,-8.622810e-01
3.990000e-01,2.231902e-01,-8.628241e-01
4.000000e-01,2.203564e-01,-8.633582e-01
4.010000e-01,2.175226e-01,-8.638833e-01
4.020000e-01,2.146888e-01,-8.643993e-01
4.030000e-01,2.118551e-01,-8.649062e-01
4.040000e-01,2.090215e-01,-8.654042e-01
4.050000e-01,2.061881e-01,-8.658932e-01
4.060000e-01,2.033548e-01,-8.663731e-01
4.070000e-01,2.005216e-01,-8.668441e-01
4.080000e-01,1.976887e-01,-8.673061e-01
4.090000e-01,1.948560e-01,-8.677591e-01
4.100000e-01,1.920235e-01,-8.682032e-01
4.110000e-01,1.891914e-01,-8.686383e-01
4.120000e-01,1.863595e-01,-8.690645e-01
4.130000e-01,1.835279e-01,-8.694818e-01
4.140000e-01,1.806967e-01,-8.698902e-01
4.150000e-01,1.778659e-01,-8.702896e-01
4.160000e-01,1.750355e-01,-8.706802e-01
4.170000e-01,1.722055e-01,-8.710619e-01
4.180000e-01,1.693760e-01,-8.714347e-01
4.190000e-01,1.665469e-01,-8.717986e-01
4.200000e-01,1.637183e-01,-8.721537e-01
4.210000e-01,1.608903e-01,-8.725000e-01
4.220000e-01,1.580628e-01,-8.728374e-01
4.230000e-01,1.552359e-01,-8.731660e-01
4.240000e-01,1.524095e-01,-8.734858e-01
4.250000e-01,1.495838e-01,-8.737968e-01
4.260000e-01,1.467588e-01,-8.740990e-01
4.270000e-01,1.439344e-01,-8.743924e-01
4.280000e-01,1.411106e-01,-8.746771e-01
4.290000e-01,1.382877e-01,-8.749530e-01
4.300000e-01,1.354654e-01,-8.752202e-01
4.310000e-01,1.326439e-01,-8.754786e-01
4.320000e-01,1.298232e-01,-8.757283e-01
4.330000e-01,1.270033e-01,-8.759693e-01
4.340000e-01,1.241842e-01,-8.762016e-01
4.350000e-01,1.213660e-01,-8.764252e-01
4.360000e-01,1.185487e-01,-8.766402e-01
4.370000e-01,1.157323e-01,-8.768464e-01
4.380000e-01,1.129168e-01,-8.770440e-01
4.390000e-01,1.101022e-01,-8.772330e-01
4.400000e-01,1.072887e-01,-8.774133e-01
4.410000e-01,1.044761e-01,-8.775850e-01
4.420000e-01,1.016645e-01,-8.777481e-01
4.430000e-01,9.885402e-02,-8.779026e-01
4.440000e-01,9.604457e-02,-8.780485e-01
4.450000e-01,9.323620e-02,-8.781858e-01
4.460000e-01,9.042895e-02,-8.783146e-01
4.470000e-01,8.762282e-02,-8.784348e-01
4.480000e-01,8.481786e-02,-8.785464e-01
4.490000e-01,8.201407e-02,-8.786495e-01
4.500000e-01,7.921148e-02,-8.787441e-01
4.510000e-01,7.641012e-02,-8.788302e-01
4.520000e-01,7.361000e-02,-8.789078e-01
4.530000e-01,7.081115e-02,-8.789769e-01
4.540000e-01,6.801359e-02,-8.790375e-01
4.550000e-01,6.521734e-02,-8.790897e-01
4.560000e-01,6.242243e-02,-8.791334e-01
4.570000e-01,5.962887e-02,-8.791686e-01
4.580000e-01,5.683669e-02,-8.791955e-01
4.590000e-01,5.404591e-02,-8.792139e-01
4.600000e-01,5.125656e-02,-8.792239e-01
4.610000e-01,4.846865e-02,-8.792255e-01
4.620000e-01,4.568220e-02,-8.792187e-01
4.630000e-01,4.289725e-02,-8.792036e-01
4.640000e-01,4.011380e-02,-8.791801e-01
4.650000e-01,3.733188e-02,-8.791483e-01
4.660000e-01,3.455152e-02,-8.791081e-01
4.670000e-01,3.177274e-02,-8.790596e-01
4.680000e-01,2.899554e-02,-8.790027e-01
4.690000e-01,2.621997e-02,-8.789376e-01
4.700000e-01,2.344604e-02,-8.788642e-01
4.710000e-01,2.067376e-02,-8.787825e-01
4.720000e-01,1.790317e-02,-8.786926e-01
4.730000e-01,1.513428e-02,-8.785944e-01
4.740000e-01,1.236712e-02,-8.784879e-01
4.750000e-01,9.601696e-03,-8.783732e-01
4.760000e-01,6.838042e-03,-8.782504e-01
4.770000e-01,4.076176e-03,-8.781193e-01
4.780000e-01,1.316118e-03,-8.779800e-01
4.790000e-01,-1.442111e-03,-8.778325e-01
4.800000e-01,-4.198491e-03,-8.776769e-01
4.810000e-01,-6.952999e-03,-8.775131e-01
4.820000e-01,-9.705616e-03,-8.773411e-01
4.830000e-01,-1.245632e-02,-8.771610e-01
4.840000e-01,-1.520509e-02,-8.769729e-01
4.850000e-01,-1.795191e-02,-8.767766e-01
4.860000e-01,-2.069675e-02,-8.765722e-01
4.870000e-01,-2.343960e-02,-8.763597e-01
4.880000e-01,-2.618044e-02,-8.761391e-01
4.890000e-01,-2.891924e-02,-8.759105e-01
4.900000e-01,-3.165598e-02,-8.756739e-01
4.910000e-01,-3.439064e-02,-8.754292e-01
4.920000e-01,-3.712322e-02,-8.751765e-01
4.930000e-01,-3.985367e-02,-8.749157e-01
4.940000e-01,-4.258199e-02,-8.746470e-01
4.950000e-01,-4.530815e-02,-8.743703e-01
4.960000e-01,-4.803213e-02,-8.740856e-01
4.970000e-01,-5.075392e-02,-8.737930e-01
4.980000e-01,-5.347349e-02,-8.734924e-01
4.990000e-01,-5.619082e-02,-8.731839e-01
5.000000e-01,-5.890590e-02,-8.728675e-01
5.010000e-01,-6.161870e-02,-8.725431e-01
5.020000e-01,-6.432920e-02,-8.722109e-01
5.030000e-01,-6.703739e-02,-8.718707e-01
5.040000e-01,-6.974324e-02,-8.715227e-01
5.050000e-01,-7.244674e-02,-8.711669e-01
5.060000e-01,-7.514786e-02,-8.708032e-01
5.070000e-01,-7.784659e-02,-8.704316e-01
5.080000e-01,-8.054290e-02,-8.700523e-01
5.090000e-01,-8.323678e-02,-8.696651e-01
5.100000e-01,-8.592821e-02,-8.692701e-01
5.110000e-01,-8.861717e-02,-8.688674e-01
5.120000e-01,-9.130363e-02,-8.684569e-01
5.130000e-01,-9.398759e-02,-8.680386e-01
5.140000e-01,-9.666902e-02,-8.676126e-01
5.150000e-01,-9.934789e-02,-8.671788e-01
5.160000e-01,-1.020242e-01,-8.667374e-01
5.170000e-01,-1.046979e-01,-8.662882e-01
5.180000e-01,-1.073690e-01,-8.658313e-01
5.190000e-01,-1.100375e-01,-8.653668e-01
5.200000e-01,-1.127034e-01,-8.648946e-01
5.210000e-01,-1.153666e-01,-8.644147e-01
5.220000e-01,-1.180271e-01,-8.639272e-01
5.230000e-01,-1.206849e-01,-8.634321e-01
5.240000e-01,-1.233400e-01,-8.629293e-01
5.250000e-01,-1.259923e-01,-8.624190e-01
5.260000e-01,-1.286419e-01,-8.619010e-01
5.270000e-01,-1.312887e-01,-8.613755e-01
5.280000e-01,-1.339327e-01,-8.608424e-01
5.290000e-01,-1.365739e-01,-8.603018e-01
5.300000e-01,-1.392123e-01,-8.597537e-01
5.310000e-01,-1.418478e-01,-8.591980e-01
5.320000e-01,-1.444805e-01,-8.586348e-01
5.330000e-01,-1.471103e-01,-8.580641e-01
5.340000e-01,-1.497372e-01,-8.574859e-01
5.350000e-01,-1.523611e-01,-8.569003e-01
5.360000e-01,-1.549821e-01,-8.563072e-01
5.370000e-01,-1.576002e-01,-8.557066e-01
5.380000e-01,-1.602152e-01,-8.550986e-01
5.390000e-01,-1.628273e-01,-8.544833e-01
5.400000e-01,-1.654364e-01,-8.538605e-01
5.410000e-01,-1.680424e-01,-8.532303e-01
5.420000e-01,-1.706454e-01,-8.525927e-01
5.430000e-01,-1.732453e-01,-8.519478e-01
5.440000e-01,-1.758422e-01,-8.512955e-01
5.450000e-01,-1.784359e-01,-8.506359e-01
5.460000e-01,-1.810265e-01,-8.499690e-01
5.470000e-01,-1.836140e-01,-8.492947e-01
5.480000e-01,-1.861983e-01,-8.486132e-01
5.490000e-01,-1.887794e-01,-8.479244e-01
5.500000e-01,-1.913574e-01,-8.472283e-01
5.510000e-01,-1.939321e-01,-8.465249e-01
5.520000e-01,-1.965036e-01,-8.458144e-01
5.530000e-01,-1.990719e-01,-8.450965e-01
5.540000e-01,-2.016369e-01,-8.443715e-01
5.550000e-01,-2.041987e-01,-8.436393e-01
5.560000e-01,-2.067571e-01,-8.428999e-01
