time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,2.000000000000000666133814775093924254179000854492e-01,-4.000000000000000222044604925031308084726333618164e-01,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,1.966436105953018043113189605719526298344135284424e-01,-4.015111875511259698079413738014409318566322326660e-01,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,1.932749543999021657469938872964121401309967041016e-01,-4.029972459517882077406625285220798105001449584961e-01,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,1.898942077250082849371182192044216208159923553467e-01,-4.044581431897407708397906844766112044453620910645e-01,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,1.865015456915142810778718285291688516736030578613e-01,-4.058938481847931267765261509339325129985809326172e-01,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,1.830971422242816393222142323793377727270126342773e-01,-4.073043307322642969658943457034183666110038757324e-01,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,1.796811700479183371292890569748124107718467712402e-01,-4.086895614462288661705713366245618090033531188965e-01,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,1.762538006840633775240689828933682292699813842773e-01,-4.100495117025916291808584901446010917425155639648e-01,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,1.728152044501824191602423752556205727159976959229e-01,-4.113841535820286776647947135643335059285163879395e-01,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,1.693655504598791661230450245056999847292900085449e-01,-4.126934598128318976151263086649123579263687133789e-01,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,1.659050066247271248975891921872971579432487487793e-01,-4.139774037136942363979130732332123443484306335449e-01,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,1.624337396576248926383101434112177230417728424072e-01,-4.152359591364731539187005182611756026744842529297e-01,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,1.589519150776782796530284258551546372473239898682e-01,-4.164691004089691728218269872741075232625007629395e-01,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,1.554596972166109036805892174015752971172332763672e-01,-4.176768022777572197945517018524697050452232360840e-01,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,1.519572492267052266079474520665826275944709777832e-01,-4.188590398511069512466065134503878653049468994141e-01,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,1.484447330902745887382110367980203591287136077881e-01,-4.200157885420300885037647731223842129111289978027e-01,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,1.449223096306665736765495466897846199572086334229e-01,-4.211470240114909557860300992615520954132080078125e-01,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,1.413901385247970377001536235184175893664360046387e-01,-4.222527221118171358860138298041420057415962219238e-01,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,1.378483783172140819672790712502319365739822387695e-01,-4.233328588303473805076748703868361189961433410645e-01,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,1.342971864356898026304776294637122191488742828369e-01,-4.243874102333528575137222560442751273512840270996e-01,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,1.307367192083379314748725619210745207965373992920e-01,-4.254163524102683169303418253548443317413330078125e-01,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,1.271671318822539531456783379326225258409976959229e-01,-4.264196614182700351136645622318610548973083496094e-01,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,1.235885786436747291183735342201543971896171569824e-01,-4.273973132272358976813109165959758684039115905762e-01,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,1.200012126396529515970357238074939232319593429565e-01,-4.283492836651245361245798903837567195296287536621e-01,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,1.164051860012421252266179294565517921000719070435e-01,-4.292755483638088231934659688704414293169975280762e-01,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,1.128006498681865671374069393095851410180330276489e-01,-4.301760827054001978808628336992114782333374023438e-01,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,1.091877544151107493064500886248424649238586425781e-01,-4.310508617690989585646832438214914873242378234863e-01,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,1.055666488792014190423174113675486296415328979492e-01,-4.318998602786062179781367831310490146279335021973e-01,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,1.019374815893756835993855247579631395637989044189e-01,-4.327230525501333802118608673481503501534461975098e-01,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,9.830039999692742613834894882529624737799167633057e-02,-4.335204124410437787062733150378335267305374145508e-01,1.000000000000000020816681711721685132943093776703e-02
