time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-1.999999999999999555910790149937383830547332763672e-01,1.000000000000000000000000000000000000000000000000e+00,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-1.575218336021660947565692367788869887590408325195e-01,1.003591041103061964889775481424294412136077880859e+00,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-1.153349516339311764401287518921890296041965484619e-01,1.005481716417424342679964865965303033590316772461e+00,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-7.349314271871058845686519589435192756354808807373e-02,1.005720515635216916194849545718170702457427978516e+00,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-3.204710216665372646271947587592876516282558441162e-02,1.004355336115456465151396514556836336851119995117e+00,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,8.955345672605176388092473871438414789736270904541e-03,1.001433291262135982790937305253464728593826293945e+00,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,4.946901281721954174441790996752388309687376022339e-02,9.970005628160938382364975041127763688564300537109e-01,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,8.945110741562778411406497980351559817790985107422e-02,9.911022963407001284963371290359646081924438476562e-01,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,1.288609941155894333952858232805738225579261779785e-01,9.837825382692055864453095637145452201366424560547e-01,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,1.676599608309486955093348115042317658662796020508e-01,9.750842121319616140340258425567299127578735351562e-01,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,2.058109971519639647130617277070996351540088653564e-01,9.650491309760341751555756673042196780443191528320e-01,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,2.432785890383003524206628753745462745428085327148e-01,9.537180425088608304307058460835833102464675903320e-01,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,2.800285337831334153690931998426094651222229003906e-01,9.411307031235940367963621611124835908412933349609e-01,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,3.160277785545926865218291368364589288830757141113e-01,9.273259766811458026936065834888722747564315795898e-01,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,3.512442851155964107512374994257697835564613342285e-01,9.123419537203971696470716779003851115703582763672e-01,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,3.856469226013791162799293488205876201391220092773e-01,8.962160866348320986674025334650650620460510253906e-01,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,4.192053895013008180114866263465955853462219238281e-01,8.789853362858535135160309437196701765060424804688e-01,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,4.518901652539908386785327820689417421817779541016e-01,8.606863255183512251278443727642297744750976562500e-01,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,4.836724911302598961526655330089852213859558105469e-01,8.413554951035395745861933392006903886795043945312e-01,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,5.145243793565935641609598860668484121561050415039e-01,8.210292577603598429547560044738929718732833862305e-01,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,5.444186487362213666685306634462904185056686401367e-01,7.997441461034628940041102396207861602306365966797e-01,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,5.733289843702000787573069828795269131660461425781e-01,7.775369506363567495554889319464564323425292968750e-01,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,6.012300184852921169920136890141293406486511230469e-01,7.544448442548236100080316646199207752943038940430e-01,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,6.280974288575701391934558159846346825361251831055e-01,7.305054901478948981008443297469057142734527587891e-01,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,6.539080508995769314140034111915156245231628417969e-01,7.057571304779690635200495307799428701400756835938e-01,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,6.786399991720301061448594737157691270112991333008e-01,6.802386537805932276157250271353404968976974487305e-01,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,7.022727939029794752556767889473121613264083862305e-01,6.539896396363313879618317514541558921337127685547e-01,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,7.247874880580261747198278499126899987459182739258e-01,6.270503798162450070918794153840281069278717041016e-01,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,7.461667906089911594946784134663175791501998901367e-01,5.994618757694771815636158862616866827011108398438e-01,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,7.663951818930083703662603511475026607513427734375e-01,5.712658129842849152879580287844873964786529541016e-01,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,7.854590173302600231153292043018154799938201904297e-01,5.425045133892467674741055816411972045898437500000e-01,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,8.033466162606869298556944158917758613824844360352e-01,5.132208675459877245117468191892839968204498291016e-01,1.000000000000000020816681711721685132943093776703e-02
3.200000000000001176836406102665932849049568176270e-01,8.200483332463898156206028033921029418706893920898e-01,4.834582488969513813792389100854052230715751647949e-01,1.000000000000000020816681711721685132943093776703e-02
3.300000000000001265654248072678456082940101623535e-01,8.355566098409854536299690153100527822971343994141e-01,4.532604127529198390078590819030068814754486083984e-01,1.000000000000000020816681711721685132943093776703e-02
3.400000000000001354472090042690979316830635070801e-01,8.498660055209664720976547869213391095399856567383e-01,4.226713830208722599834914035454858094453811645508e-01,1.000000000000000020816681711721685132943093776703e-02
3.500000000000001443289932012703502550721168518066e-01,8.629732071772531210029910653247497975826263427734e-01,3.917353298743629919087538837629836052656173706055e-01,1.000000000000000020816681711721685132943093776703e-02
3.600000000000001532107773982716025784611701965332e-01,8.748770172486666218958362151170149445533752441406e-01,3.604964416525614501196628225443419069051742553711e-01,1.000000000000000020816681711721685132943093776703e-02
3.700000000000001620925615952728549018502235412598e-01,8.855783212166933315856454100867267698049545288086e-01,3.289987942428573841624483975465409457683563232422e-01,1.000000000000000020816681711721685132943093776703e-02
3.800000000000001709743457922741072252392768859863e-01,8.950800357503888582400008999684359878301620483398e-01,2.972862210632590818093490270257461816072463989258e-01,1.000000000000000020816681711721685132943093776703e-02
3.900000000000001798561299892753595486283302307129e-01,9.033870392743790223022415375453419983386993408203e-01,2.654021865270298485839362001570407301187515258789e-01,1.000000000000000020816681711721685132943093776703e-02
4.000000000000001887379141862766118720173835754395e-01,9.105060871200072458719887436018325388431549072266e-01,2.333896655589903779137728179193800315260887145996e-01,1.000000000000000020816681711721685132943093776703e-02
4.100000000000001976196983832778641954064369201660e-01,9.164457137037606004881240551185328513383865356445e-01,2.012910313588558153252705551494727842509746551514e-01,1.000000000000000020816681711721685132943093776703e-02
4.200000000000002065014825802791165187954902648926e-01,9.212161243575194280452933526248671114444732666016e-01,1.691479531911812550504237151471897959709167480469e-01,1.000000000000000020816681711721685132943093776703e-02
4.300000000000002153832667772803688421845436096191e-01,9.248290795159281874049383986857719719409942626953e-01,1.370013055431975601550220744684338569641113281250e-01,1.000000000000000020816681711721685132943093776703e-02
4.400000000000002242650509742816211655735969543457e-01,9.272977739551204745538370843860320746898651123047e-01,1.048910895491948630509071449523617047816514968872e-01,1.000000000000000020816681711721685132943093776703e-02
4.500000000000002331468351712828734889626502990723e-01,9.286367136848323600162302682292647659778594970703e-01,7.285636714945301073420580451056594029068946838379e-02,1.000000000000000020816681711721685132943093776703e-02
4.600000000000002420286193682841258123517036437988e-01,9.288615929351531352864412838243879377841949462891e-01,4.093520804688920156078069112481898628175258636475e-02,1.000000000000000020816681711721685132943093776703e-02
4.700000000000002509104035652853781357407569885254e-01,9.279891734632531585802439622057136148214340209961e-01,9.164649156712049993256385960194165818393230438232e-03,1.000000000000000020816681711721685132943093776703e-02
4.800000000000002597921877622866304591298103332520e-01,9.260371681479949712567645292438101023435592651367e-01,-2.241933407828989449628309671425085980445146560669e-02,1.000000000000000020816681711721685132943093776703e-02
4.900000000000002686739719592878827825188636779785e-01,9.230241305544146790396098367637023329734802246094e-01,-5.378184540612613445675904699783131945878267288208e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000002220446049250313080847263336181641e-01,9.189693518476834688257781635911669582128524780273e-01,-8.488907563516556731286755166365765035152435302734e-02,1.000000000000000020816681711721685132943093776703e-02
