	1.00008	0.0621019
	0.998658	0.0244976
	0.995774	-0.0127601
	0.991467	-0.0496212
	0.985777	-0.0860381
	0.978746	-0.121966
	0.970416	-0.157362
	0.960826	-0.192186
	0.950019	-0.2264
	0.938035	-0.259969
	0.924917	-0.292859
	0.910704	-0.325038
	0.895438	-0.356477
	0.879158	-0.387149
	0.861905	-0.417026
	0.843718	-0.446087
	0.824638	-0.474307
	0.804702	-0.501666
	0.78395	-0.528146
	0.76242	-0.553729
	0.740152	-0.578399
	0.717182	-0.602142
	0.693548	-0.624945
	0.669288	-0.646797
	0.644439	-0.667689
	0.619038	-0.687613
	0.593121	-0.706561
	0.566724	-0.724529
	0.539883	-0.741513
	0.512632	-0.75751
	0.485008	-0.77252
	0.457043	-0.786542
	0.428772	-0.799578
	0.400226	-0.811631
	0.37144	-0.822703
	0.342443	-0.832801
	0.313267	-0.841928
	0.283943	-0.850093
	0.2545	-0.857301
	0.224966	-0.86356
	0.19537	-0.86888
	0.165738	-0.873268
	0.136098	-0.876735
	0.106475	-0.879289
	0.0768942	-0.880942
	0.0473808	-0.881702
	0.0179583	-0.88158
	-0.0113496	-0.880588
	-0.04052	-0.878734
	-0.0695303	-0.876031
	-0.0983584	-0.872488
	-0.126982	-0.868116
	-0.155381	-0.862925
	-0.183532	-0.856926
	-0.211415	-0.85013
	-0.239008	-0.842546
	-0.266291	-0.834186
	-0.293243	-0.82506
	-0.319842	-0.815178
	-0.346067	-0.804551
	-0.371898	-0.79319
	-0.397313	-0.781107
	-0.42229	-0.768313
	-0.446809	-0.754819
	-0.470847	-0.740638
	-0.494384	-0.725782
	-0.517398	-0.710265
	-0.539868	-0.694101
	-0.561772	-0.677303
	-0.583089	-0.659888
	-0.603798	-0.64187
	-0.62388	-0.623268
	-0.643313	-0.604098
	-0.662079	-0.584378
	-0.680158	-0.564128
	-0.697531	-0.543368
	-0.714182	-0.522119
	-0.730094	-0.500403
	-0.745251	-0.478243
	-0.759637	-0.455661
	-0.773241	-0.432682
	-0.786049	-0.409332
	-0.79805	-0.385635
	-0.809234	-0.361618
	-0.819594	-0.337307
	-0.829121	-0.312729
	-0.83781	-0.287913
	-0.845656	-0.262885
	-0.852657	-0.237673
	-0.858811	-0.212307
	-0.864118	-0.186812
	-0.868578	-0.161218
	-0.872195	-0.135553
	-0.874971	-0.109843
	-0.876912	-0.0841161
	-0.878023	-0.0583996
	-0.878311	-0.0327197
	-0.877784	-0.00710247
	-0.876451	0.0184264
	-0.874321	0.043842
	-0.871406	0.0691199
	-0.867716	0.0942363
	-0.863263	0.119168
	-0.858059	0.143892
	-0.852118	0.168388
	-0.845453	0.192633
	-0.838078	0.216608
	-0.830008	0.240292
	-0.821256	0.263667
	-0.811838	0.286714
	-0.80177	0.309416
	-0.791066	0.331756
	-0.779742	0.353716
	-0.767814	0.375283
	-0.755299	0.39644
	-0.742211	0.417174
	-0.728568	0.43747
	-0.714385	0.457316
	-0.69968	0.4767
	-0.684468	0.495609
	-0.668765	0.514033
	-0.65259	0.531961
	-0.635957	0.549383
	-0.618883	0.56629
	-0.601386	0.582673
	-0.583481	0.598524
	-0.565186	0.613836
	-0.546516	0.628601
	-0.527489	0.642813
	-0.50812	0.656467
	-0.488426	0.669556
	-0.468423	0.682076
	-0.448128	0.694023
	-0.427556	0.705393
	-0.406724	0.716183
	-0.385647	0.726389
	-0.364341	0.73601
	-0.342822	0.745043
	-0.321106	0.753487
	-0.299207	0.76134
	-0.277141	0.768603
	-0.254922	0.775273
	-0.232567	0.781352
	-0.210089	0.786839
	-0.187503	0.791734
	-0.164823	0.796039
	-0.142063	0.799754
	-0.119239	0.802881
	-0.0963632	0.80542
	-0.0734499	0.807372
	-0.0505129	0.80874
	-0.0275658	0.809526
	-0.00462221	0.80973
	0.0183044	0.809355
	0.0412006	0.808403
	0.0640529	0.806876
	0.0868478	0.804776
	0.109572	0.802105
	0.132212	0.798865
	0.154754	0.795059
	0.177185	0.790689
	0.19949	0.785757
	0.221656	0.780266
	0.24367	0.77422
	0.265516	0.767619
	0.28718	0.760468
	0.308648	0.75277
	0.329906	0.744527
	0.350937	0.735744
	0.371728	0.726423
	0.392263	0.716569
	0.412526	0.706187
	0.432501	0.69528
	0.452174	0.683854
	0.471527	0.671915
	0.490544	0.659468
	0.50921	0.646519
	0.527507	0.633075
	0.54542	0.619145
	0.562932	0.604735
	0.580027	0.589854
	0.596689	0.574512
	0.6129	0.558718
	0.628647	0.542484
	0.643912	0.525819
	0.658682	0.508736
	0.672939	0.491248
	0.686672	0.473367
	0.699864	0.455109
	0.712504	0.436486
	0.724577	0.417515
	0.736072	0.398212
	0.746978	0.378592
	0.757284	0.358674
	0.76698	0.338474
	0.776057	0.31801
	0.784507	0.297302
	0.792323	0.276368
	0.799498	0.255227
	0.806027	0.233899
	0.811906	0.212403
	0.817131	0.19076
	0.821699	0.16899
	0.82561	0.147113
	0.828862	0.125149
	0.831455	0.103119
	0.833391	0.0810419
	0.834672	0.0589383
	0.8353	0.0368281
	0.835279	0.0147308
	0.834613	-0.00733427
	0.833307	-0.0293479
	0.831366	-0.0512915
	0.828798	-0.0731466
	0.825609	-0.0948951
	0.821805	-0.116519
	0.817396	-0.138002
	0.812389	-0.159327
	0.806794	-0.180478
	0.800618	-0.201438
	0.793873	-0.222192
	0.786567	-0.242725
	0.778711	-0.263024
	0.770315	-0.283073
	0.76139	-0.302859
	0.751946	-0.32237
	0.741994	-0.341593
	0.731546	-0.360515
	0.720613	-0.379125
	0.709205	-0.397412
	0.697335	-0.415365
	0.685014	-0.432974
