time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-7.000000000000000666133814775093924254179000854492e-02,-7.000000000000000666133814775093924254179000854492e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-7.005558214290004415136792204066296108067035675049e-02,-7.000069059150441919125995582362520508468151092529e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-7.011144946796510346587183448718860745429992675781e-02,-7.000162199990338229849129447757150046527385711670e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-7.016760239541829091702851428635767661035060882568e-02,-7.000279397406078407684049125236924737691879272461e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-7.022404134692764032799061624245950952172279357910e-02,-7.000420626275924429471331222885055467486381530762e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,-7.028076674560983228001731504264171235263347625732e-02,-7.000585861468569537358064280851976945996284484863e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,-7.033777901603387172624337608795030973851680755615e-02,-7.000775077841683846635589816287392750382423400879e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,-7.039507858422472397208480288099963217973709106445e-02,-7.000988250240450239125777898152591660618782043457e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,-7.045266587766688126670544534135842695832252502441e-02,-7.001225353496094705452179596250061877071857452393e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,-7.051054132530788776112018467756570316851139068604e-02,-7.001486362424401421744590834350674413144588470459e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,-7.056870535756182283293469481577631086111068725586e-02,-7.001771251824226438564835461875190958380699157715e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,-7.062715840631268726657054912720923312008380889893e-02,-7.002079996475994716487178948227665387094020843506e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,-7.068590090491776167791471152668236754834651947021e-02,-7.002412571140187447227276607009116560220718383789e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,-7.074493328821090942781779631332028657197952270508e-02,-7.002768950555826599213560257339850068092346191406e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,-7.080425599250583790222890456789173185825347900391e-02,-7.003149109438944197592036289279349148273468017578e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,-7.086386945559926264781580584894982166588306427002e-02,-7.003553022481041889779618259126436896622180938721e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,-7.092377411677407150758511988897225819528102874756e-02,-7.003980664347543572123555577491060830652713775635e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,-7.098397041680236385641222796039073728024959564209e-02,-7.004432009676234138773054382909322157502174377441e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,-7.104445879794851759214679987053386867046356201172e-02,-7.004907033075692679435775289675802923738956451416e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,-7.110523970397211734884024281200254335999488830566e-02,-7.005405709123714574904084884110488928854465484619e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,-7.116631358013088270997315021304530091583728790283e-02,-7.005928012365719714793499406368937343358993530273e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,-7.122768087318351315495590370119316503405570983887e-02,-7.006473917313155164166005306469742208719253540039e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,-7.128934203139247749447804380906745791435241699219e-02,-7.007043398441886727923133548756595700979232788086e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,-7.135129750452678942806983286573085933923721313477e-02,-7.007636430190578025190006883349269628524780273438e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,-7.141354774386463044599793192901415750384330749512e-02,-7.008252986959062624805483210366219282150268554688e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,-7.147609320219601436452450116121326573193073272705e-02,-7.008893043106703690803271911136107519268989562988e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,-7.153893433382532696107602987467544153332710266113e-02,-7.009556572950742525662803927843924611806869506836e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,-7.160207159457385173162435876292875036597251892090e-02,-7.010243550764638786887417154503054916858673095703e-02,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,-7.166550544178222625912866305952775292098522186279e-02,-7.010953950776399601352295576361939311027526855469e-02,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,-7.172923633431278755967497318124515004456043243408e-02,-7.011687747166897577422162157745333388447761535645e-02,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,-7.179326473255193130640350318572018295526504516602e-02,-7.012444914068179102617506259775836952030658721924e-02,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,-7.185759109841240166449694015682325698435306549072e-02,-7.013225425561758763493003243638668209314346313477e-02,1.000000000000000020816681711721685132943093776703e-02
3.200000000000001176836406102665932849049568176270e-01,-7.192221589533545622607846325990976765751838684082e-02,-7.014029255676908214400810948063735850155353546143e-02,1.000000000000000020816681711721685132943093776703e-02
3.300000000000001265654248072678456082940101623535e-01,-7.198713958829305870068537842598743736743927001953e-02,-7.014856378388931168466058352350955829024314880371e-02,1.000000000000000020816681711721685132943093776703e-02
3.400000000000001354472090042690979316830635070801e-01,-7.205236264378994670565248270577285438776016235352e-02,-7.015706767617425898553307206384488381445407867432e-02,1.000000000000000020816681711721685132943093776703e-02
3.500000000000001443289932012703502550721168518066e-01,-7.211788552986567180091981299483450129628181457520e-02,-7.016580397224542187117890534864272922277450561523e-02,1.000000000000000020816681711721685132943093776703e-02
3.600000000000001532107773982716025784611701965332e-01,-7.218370871609655625711354787199525162577629089355e-02,-7.017477241013221622711881764189456589519977569580e-02,1.000000000000000020816681711721685132943093776703e-02
3.700000000000001620925615952728549018502235412598e-01,-7.224983267359760819026348599436460062861442565918e-02,-7.018397272725429569817379160667769610881805419922e-02,1.000000000000000020816681711721685132943093776703e-02
3.800000000000001709743457922741072252392768859863e-01,-7.231625787502438118536929323454387485980987548828e-02,-7.019340466040377424228324798605171963572502136230e-02,1.000000000000000020816681711721685132943093776703e-02
3.900000000000001798561299892753595486283302307129e-01,-7.238298479457473677545209511663415469229221343994e-02,-7.020306794572729602865734932493069209158420562744e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000001887379141862766118720173835754395e-01,-7.245001390799059304281826143778744153678417205811e-02,-7.021296231870803594699026461967150680720806121826e-02,1.000000000000000020816681711721685132943093776703e-02
