time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,8.999999999999999666933092612453037872910499572754e-02,-8.000000000000000166533453693773481063544750213623e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,8.992147231239991378437537150603020563721656799316e-02,-8.001635333302394015309033648009062744677066802979e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,8.984266541980721887394878422128385864198207855225e-02,-8.003295131380697147172043059981660917401313781738e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,8.976357896965453386783906353230122476816177368164e-02,-8.004979409432586012762556038069305941462516784668e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,8.968421260830740371350344730672077275812625885010e-02,-8.006688182816125431973119930262328125536441802979e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,8.960456598105820402722088147129397839307785034180e-02,-8.008421467050133579768100844376021996140480041504e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,8.952463873212009037860781290874001570045948028564e-02,-8.010179277814534481994002135252230800688266754150e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,8.944443050462096145292179016905720345675945281982e-02,-8.011961630950713286747344454852282069623470306396e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,8.936394094059735282442602510855067521333694458008e-02,-8.013768542461867372406203458012896589934825897217e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,8.928316968098833072975395452886004932224750518799e-02,-8.015600028513349128989062819528044201433658599854e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,8.920211636562942747463722525935736484825611114502e-02,-8.017456105433012902850009595567826181650161743164e-02,1.000000000000000020816681711721685132943093776703e-02
