time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,4.999999999999998889776975374843459576368331909180e-02,9.999999999999995003996389186795568093657493591309e-03,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,5.000505879000202019701859512679220642894506454468e-02,1.001481849291331951978811787284939782693982124329e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,5.001016295428399593969714942431892268359661102295e-02,1.002967448799677550874687170789911760948598384857e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,5.001531262616328021852751817277749069035053253174e-02,1.004456809806126595108199950345806428231298923492e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,5.002050793922263594026844657491892576217651367188e-02,1.005949943609533644983677902473573340103030204773e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,5.002574902731075912054592436106759123504161834717e-02,1.007446861526531053931954318159114336594939231873e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,5.003103602454279930089597883124952204525470733643e-02,1.008947574891541458519395035864363308064639568329e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,5.003636906530087302691356399009237065911293029785e-02,1.010452095056789921512230279176947078667581081390e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,5.004174828423458426529535358895373065024614334106e-02,1.011960433392315381051496103737008525058627128601e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,5.004717381626153094309472635359270498156547546387e-02,1.013472601285981926355628246483320253901183605194e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,5.005264579656781842587065511906985193490982055664e-02,1.014988610143488859116622791134432191029191017151e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,5.005816436060855911804878815019037574529647827148e-02,1.016508471388380754896196833669819170609116554260e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,5.006372964410838594107033827640407253056764602661e-02,1.018032196462057177577253952449609641917049884796e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,5.006934178306193805596535639779176563024520874023e-02,1.019559796823781006036568896888638846576213836670e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,5.007500091373436740260771671273687388747930526733e-02,1.021091283950686587345124678449792554602026939392e-02,1.000000000000000020816681711721685132943093776703e-02
