time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,7.000000000000000666133814775093924254179000854492e-02,-9.000000000000001054711873393898713402450084686279e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,6.991705193713362853635828741971636191010475158691e-02,-9.000856897597470096528127214696723967790603637695e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,6.983379473126123671011811211428721435368061065674e-02,-9.001743749172411157566386918915668502449989318848e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,6.975022796115376566561394611198920756578445434570e-02,-9.002660571093570873735245641000801697373390197754e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,6.966635120399669589552615889260778203606605529785e-02,-9.003607379902836549412370459322119131684303283691e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,6.958216403537971495030234336809371598064899444580e-02,-9.004584192315485957625043056395952589809894561768e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,6.949766602928650338633076444239122793078422546387e-02,-9.005591025220431589115577253323863260447978973389e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,6.941285675808436805844792161224177107214927673340e-02,-9.006627895680459350291613418448832817375659942627e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,6.932773579251395867917295845472835935652256011963e-02,-9.007694820932458934503728187337401323020458221436e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,6.924230270167894274457864867144962772727012634277e-02,-9.008791818387648642207921056979103013873100280762e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,6.915655705303562494901115087486687116324901580811e-02,-9.009918905631797425570539417094551026821136474609e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,6.907049841238264986653661026139161549508571624756e-02,-9.011076100425437218621738111323793418705463409424e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,6.898412634385060748787310558327590115368366241455e-02,-9.012263420704072491851377435523318126797676086426e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,6.889744040989165263511040393495932221412658691406e-02,-9.013480884578380092353455665943329222500324249268e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,6.881044017126911049864190772495931014418601989746e-02,-9.014728510334407696191760805959347635507583618164e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,6.872312518704710992967221727667492814362049102783e-02,-9.016006316433759770756495299792732112109661102295e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,6.863549501458010571042223091353662312030792236328e-02,-9.017314321513784924899681527676875703036785125732e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,6.854754920950249796884889974535326473414897918701e-02,-9.018652544387749381282759486566646955907344818115e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,6.845928732571815444885032775346189737319946289062e-02,-9.020021004045010448724184470847831107676029205322e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,6.837070891538993278047087187587749212980270385742e-02,-9.021419719651178892316778501481167040765285491943e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,6.828181352892923050568185772135620936751365661621e-02,-9.022848710548279915766300973700708709657192230225e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,6.819260071498547959301106402563164010643959045410e-02,-9.024307996254904429278553834592457860708236694336e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,6.810307002043561319659659147873753681778907775879e-02,-9.025797596466351990773802071998943574726581573486e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,6.801322099037356017081634718124405480921268463135e-02,-9.027317531054772359322413421978126280009746551514e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,6.792305316809971182934191347158048301935195922852e-02,-9.028867820069297334129032606142573058605194091797e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,6.783256609511029155967776205216068774461746215820e-02,-9.030448483736167042401632443215930834412574768066e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,6.774175931108686321557854626007610931992530822754e-02,-9.032059542458847900547880271915346384048461914062e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,6.765063235388564522043708393539418466389179229736e-02,-9.033701016818147799813942810942535288631916046143e-02,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,6.755918475952693569297480280511081218719482421875e-02,-9.035372927572318801914263985963771119713783264160e-02,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,6.746741606218448206178095460927579551935195922852e-02,-9.037075295657161222440123538035550154745578765869e-02,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,6.737532579417480904648840578374802134931087493896e-02,-9.038808142186109673144045473236474208533763885498e-02,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,6.728291348594651888337381251403712667524814605713e-02,-9.040571488450324655339329638081835582852363586426e-02,1.000000000000000020816681711721685132943093776703e-02
3.200000000000001176836406102665932849049568176270e-01,6.719017866606960542874560360360192134976387023926e-02,-9.042365355918768887732994699035771191120147705078e-02,1.000000000000000020816681711721685132943093776703e-02
3.300000000000001265654248072678456082940101623535e-01,6.709712086122478214011977115660556592047214508057e-02,-9.044189766238279470922378777686390094459056854248e-02,1.000000000000000020816681711721685132943093776703e-02
3.400000000000001354472090042690979316830635070801e-01,6.700373959619265740172977530164644122123718261719e-02,-9.046044741233633112997836178692523390054702758789e-02,1.000000000000000020816681711721685132943093776703e-02
3.500000000000001443289932012703502550721168518066e-01,6.691003439384304862791452706005657091736793518066e-02,-9.047930302907603028472749429056420922279357910156e-02,1.000000000000000020816681711721685132943093776703e-02
3.600000000000001532107773982716025784611701965332e-01,6.681600477512415758862829306963249109685420989990e-02,-9.049846473441010286098418191613745875656604766846e-02,1.000000000000000020816681711721685132943093776703e-02
3.700000000000001620925615952728549018502235412598e-01,6.672165025905178736831402375173638574779033660889e-02,-9.051793275192768217785044271295191720128059387207e-02,1.000000000000000020816681711721685132943093776703e-02
