time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,1.199999999999999955591079014993738383054733276367e-01,-9.000000000000001054711873393898713402450084686279e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,1.198828795369342448129401645928737707436084747314e-01,-9.006019034977484627457755550494766794145107269287e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,1.197654052993972068064110203522432129830121994019e-01,-9.012057741205917182902851436665514484047889709473e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,1.196475767176131271840588965460483450442552566528e-01,-9.018116155304985170904075175712932832539081573486e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,1.195293932208421616714133506320649757981300354004e-01,-9.024194314089604984641113105681142769753932952881e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,1.194108542373706755013174074520065914839506149292e-01,-9.030292254570533583279967615453642792999744415283e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,1.192919591945015289624620891117956489324569702148e-01,-9.036410013954979114636500980850541964173316955566e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,1.191727075185442658034062901606375817209482192993e-01,-9.042547629647205986724856074943090789020061492920e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,1.190530986348052461254454215122677851468324661255e-01,-9.048705139249134388190753952585509978234767913818e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,1.189331319675776821309653996650013141334056854248e-01,-9.054882580560935645408449090609792619943618774414e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,1.188128069401316322384332124784123152494430541992e-01,-9.061079991581626191798903846574830822646617889404e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,1.186921229747039119306606380632729269564151763916e-01,-9.067297410509653210475278228841489180922508239746e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,1.185710794924879352141289245992084033787250518799e-01,-9.073534875743478889109638885202002711594104766846e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,1.184496759136235005671622388945252168923616409302e-01,-9.079792425882154960348202621389646083116531372070e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,1.183279116571864658657986524303851183503866195679e-01,-9.086070099725898630005360701034078374505043029785e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,1.182057861411783955540855117760656867176294326782e-01,-9.092367936276664341921360801279661245644092559814e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,1.180832987825160967920723464885668363422155380249e-01,-9.098685974738701665032181153947021812200546264648e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,1.179604489970211139704403535688470583409070968628e-01,-9.105024254519120119333308593922993168234825134277e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,1.178372361994091260806172272168623749166727066040e-01,-9.111382815228440124055708793093799613416194915771e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,1.177136598032792885737407573287782724946737289429e-01,-9.117761696681142558063015712832566350698471069336e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,1.175897192211034919528955811074411030858755111694e-01,-9.124160938896216932469940275041153654456138610840e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,1.174654138642155509764108956005657091736793518066e-01,-9.130580582097694297694090437289560213685035705566e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,1.173407431428002828388557077232690062373876571655e-01,-9.137020666715188477180475956629379652440547943115e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,1.172157064658825992298218920950603205710649490356e-01,-9.143481233384420647780643776059150695800781250000e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,1.170903032413164041036779394744371529668569564819e-01,-9.149962322947743920131813410989707335829734802246e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,1.169645328757734914493227051934809423983097076416e-01,-9.156463976454663755699669991372502408921718597412e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,1.168383947747323875487879263346258085221052169800e-01,-9.162986235162348669369691833708202466368675231934e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,1.167118883424670405801748529484029859304428100586e-01,-9.169529140536139544259697231609607115387916564941e-02,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,1.165850129820354685872274558278149925172328948975e-01,-9.176092734250050619859706557690515182912349700928e-02,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,1.164577680952683380599665952104260213673114776611e-01,-9.182677058187267704614242802563239820301532745361e-02,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,1.163301530827574731263851504081685561686754226685e-01,-9.189282154440636674053166643716394901275634765625e-02,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,1.162021673438442537218406869214959442615509033203e-01,-9.195908065313151968922511514392681419849395751953e-02,1.000000000000000020816681711721685132943093776703e-02
3.200000000000001176836406102665932849049568176270e-01,1.160738102766079443695090844812511932104825973511e-01,-9.202554833318432603306291639455594122409820556641e-02,1.000000000000000020816681711721685132943093776703e-02
3.300000000000001265654248072678456082940101623535e-01,1.159450812778539674496869338327087461948394775391e-01,-9.209222501181198172748310071256128139793872833252e-02,1.000000000000000020816681711721685132943093776703e-02
3.400000000000001354472090042690979316830635070801e-01,1.158159797431020515690036631895054597407579421997e-01,-9.215911111837735147922501255379756912589073181152e-02,1.000000000000000020816681711721685132943093776703e-02
3.500000000000001443289932012703502550721168518066e-01,1.156865050665743521740580490586580708622932434082e-01,-9.222620708436359004966931252056383527815341949463e-02,1.000000000000000020816681711721685132943093776703e-02
3.600000000000001532107773982716025784611701965332e-01,1.155566566411834472649644567354698665440082550049e-01,-9.229351334337870804702674831787589937448501586914e-02,1.000000000000000020816681711721685132943093776703e-02
3.700000000000001620925615952728549018502235412598e-01,1.154264338585202637199600417261535767465829849243e-01,-9.236103033116004057401227100854157470166683197021e-02,1.000000000000000020816681711721685132943093776703e-02
3.800000000000001709743457922741072252392768859863e-01,1.152958361088419481088607199126272462308406829834e-01,-9.242875848557868811994353563932236284017562866211e-02,1.000000000000000020816681711721685132943093776703e-02
3.900000000000001798561299892753595486283302307129e-01,1.151648627810596264842146752016560640186071395874e-01,-9.249669824664390194168817060926812700927257537842e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000001887379141862766118720173835754395e-01,1.150335132627260670279412124727969057857990264893e-01,-9.256485005650737230009639233685447834432125091553e-02,1.000000000000000020816681711721685132943093776703e-02
4.100000000000001976196983832778641954064369201660e-01,1.149017869400233010646061870829726103693246841431e-01,-9.263321435946746118528238866929314099252223968506e-02,1.000000000000000020816681711721685132943093776703e-02
