time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,1.400000000000000133226762955018784850835800170898e-01,7.999999999999998778754672912327805534005165100098e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,1.401153979808759109104698836745228618383407592773e-01,7.991058522261482166548773875547340139746665954590e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,1.402310244002281658382003115548286586999893188477e-01,7.982129482345708126889149980343063361942768096924e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,1.403468790400082544245208282518433406949043273926e-01,7.973212710871049879735039667139062657952308654785e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,1.404629616773906963800300218281336128711700439453e-01,7.964308038329798167254125473846215754747390747070e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,1.405792720847559018615413606312358751893043518066e-01,7.955415295086648574951482260075863450765609741211e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,1.406958100296727687261721939648850820958614349365e-01,7.946534311377201342807552464364562183618545532227e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,1.408125752748811965187059058735030703246593475342e-01,7.937664917306475054203929175855591893196105957031e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,1.409295675782742396364710657508112490177154541016e-01,7.928806942847430039300604676100192591547966003418e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,1.410467866928800939607668851749622263014316558838e-01,7.919960217839509819537369139652582816779613494873e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,1.411642323668439724659862122280173934996128082275e-01,7.911124571987186715471551679002004675567150115967e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,1.412819043434095922506799070106353610754013061523e-01,7.902299834858525495739911548298550769686698913574e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,1.413998023609006338130456015278468839824199676514e-01,7.893485835883759516029556380090070888400077819824e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,1.415179261527018395039334563989541493356227874756e-01,7.884682404353880735836668236515833996236324310303e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,1.416362754472400287131250706806895323097705841064e-01,7.875889369419236674119133567728567868471145629883e-02,1.000000000000000020816681711721685132943093776703e-02
