time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,2.000000000000000111022302462515654042363166809082e-01,-2.999999999999999888977697537484345957636833190918e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,1.999388564295768444534218133412650786340236663818e-01,-3.024731059843216787741404516509646782651543617249e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,1.998771072797770886886326024978188797831535339355e-01,-3.049458398765071687197547589676105417311191558838e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,1.998147511043915358630584933052887208759784698486e-01,-3.074182040317773034754367245113826356828212738037e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,1.997517864617371907698384347895625978708267211914e-01,-3.098902007598250060715905362940247869119048118591e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,1.996882119146948519894380069672479294240474700928e-01,-3.123618323252962472591498510610108496621251106262e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,1.996240260307465819167305198789108544588088989258e-01,-3.148331009482735476368020499648991972208023071289e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,1.995592273820126771877170313018723390996456146240e-01,-3.173040088047618390021398226963356137275695800781e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,1.994938145452885003283682863184367306530475616455e-01,-3.197745580271765114543924823919951450079679489136e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,1.994277861020808395586811911925906315445899963379e-01,-3.222447507048339931934322066808817908167839050293e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,1.993611406386440743077059778443071991205215454102e-01,-3.247145888844445854592990485798509325832128524780e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,1.992938767460160354172415964058018289506435394287e-01,-3.271840745706074832233056781660707201808691024780e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,1.992259930200533935007456420862581580877304077148e-01,-3.296532097263082938809475308516994118690490722656e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,1.991574880614669085243662038919865153729915618896e-01,-3.321219962734185682240450887547922320663928985596e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,1.990883604758562352987638632839662022888660430908e-01,-3.345904360931978294146915686724241822957992553711e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,1.990186088737444236596019209173391573131084442139e-01,-3.370585310267977530163108212946099229156970977783e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,1.989482318706121966034316983495955355465412139893e-01,-3.395262828757683593039473635144531726837158203125e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,1.988772280869316455564899115415755659341812133789e-01,-3.419936934025667035763618173405120614916086196899e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,1.988055961481998978879204287295578978955745697021e-01,-3.444607643310675787473584819053940009325742721558e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,1.987333346849721460447568688323372043669223785400e-01,-3.469274973470764383831621557874314021319150924683e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,1.986604423328945934201783529715612530708312988281e-01,-3.493938940988444014079661315008706878870725631714e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,1.985869177327368451102529434137977659702301025391e-01,-3.518599561975855466444684793714259285479784011841e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,1.985127595304241321372273887391202151775360107422e-01,-3.543256852179959420778843082189268898218870162964e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,1.984379663770690083168801720603369176387786865234e-01,-3.567910826987751721217634326421830337494611740112e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,1.983625369290028250812696342109120450913906097412e-01,-3.592561501431497383851620952555094845592975616455e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,1.982864698478068177234234781280974857509136199951e-01,-3.617208890193984033301077829491987358778715133667e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,1.982097638003427753083940388023620471358299255371e-01,-3.641853007613798237640523325353569816797971725464e-02,1.000000000000000020816681711721685132943093776703e-02
