time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,1.000000000000000055511151231257827021181583404541e-01,-2.499999999999999444888487687421729788184165954590e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,9.997933020895707900699278525280533358454704284668e-02,-2.500254728519561361888001727038499666377902030945e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,9.995856856782836530328495427966117858886718750000e-02,-2.500517180897464039612820840829954249784350395203e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,9.993771500842754673676893162337364628911018371582e-02,-2.500787354042332752412924889995338162407279014587e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,9.991676946235579503952095592467230744659900665283e-02,-2.501065244897646838717619743874820414930582046509e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,9.989573186100239587936755469854688271880149841309e-02,-2.501350850441729986584071809829765697941184043884e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,9.987460213554533172697347254143096506595611572266e-02,-2.501644167687740866190537758484424557536840438843e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,9.985338021695193411186863841066951863467693328857e-02,-2.501945193683662721495508662883366923779249191284e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,9.983206603597945261174828601724584586918354034424e-02,-2.502253925512292268007463746926077874377369880676e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,9.981065952317573486407553673416259698569774627686e-02,-2.502570360291228243609928938440134515985846519470e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,9.978916060887985106653275124699575826525688171387e-02,-2.502894495172859265497145031531545100733637809753e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,9.976756922322271847747288120444864034652709960938e-02,-2.503226327344349952386259872127993730828166007996e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,9.974588529612779530530985994118964299559593200684e-02,-2.503565854027628781452996520329179475083947181702e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,9.972410875731169133118214631394948810338973999023e-02,-2.503913072479372475820369459142966661602258682251e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,9.970223953628488955391873105327249504625797271729e-02,-2.504267979990992473715571975390048464760184288025e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,9.968027756235238456827829622852732427418231964111e-02,-2.504630573888617928179911586994421668350696563721e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,9.965822276461440420991522159965825267136096954346e-02,-2.505000851533081135391611837803793605417013168335e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,9.963607507196706181140655189665267243981361389160e-02,-2.505378810319899840486357334157219156622886657715e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,9.961383441310309172500581098574912175536155700684e-02,-2.505764447679260237267229172175575513392686843872e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,9.959150071651254321203339259227504953742027282715e-02,-2.506157761075998580135859583606361411511898040771e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,9.956907391048348821005475883794133551418781280518e-02,-2.506558748009582796023586581668496364727616310120e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,9.954655392310275685563425440705032087862491607666e-02,-2.506967406014093402433218216174282133579254150391e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,9.952394068225668688487672852716059423983097076416e-02,-2.507383732658203384646711242567107547074556350708e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,9.950123411563180364503011787746800109744071960449e-02,-2.507807725545157725988154595597734441980719566345e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,9.947843415071563888396610764175420626997947692871e-02,-2.508239382312752244197362472277745837345719337463e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,9.945554071479743851735833004568121396005153656006e-02,-2.508678700633311733914077024110156344249844551086e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,9.943255373496892590701179415191290900111198425293e-02,-2.509125678213668109162171049320022575557231903076e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,9.940947313812510677255573909860686399042606353760e-02,-2.509580312795137158055069903639378026127815246582e-02,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,9.938629885096500471419744826562236994504928588867e-02,-2.510042602153494603611783020369330188259482383728e-02,1.000000000000000020816681711721685132943093776703e-02
