time,u0,u1,tau
0.000000000000000000000000000000000000000000000000e+00,-2.500000000000000000000000000000000000000000000000e-01,2.500000000000002220446049250313080847263336181641e-02,1.000000000000000020816681711721685132943093776703e-02
1.000000000000000020816681711721685132943093776703e-02,-2.499267006722497574955355048587080091238021850586e-01,2.553141099682405823489972362949629314243793487549e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000041633363423443370265886187553406e-02,-2.498517611021350282030084599682595580816268920898e-01,2.606266840071551349478085057853604666888713836670e-02,1.000000000000000020816681711721685132943093776703e-02
2.999999999999999888977697537484345957636833190918e-02,-2.497751784539562480702556968026328831911087036133e-01,2.659377024272690723250001099131623050197958946228e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000000083266726846886740531772375106812e-02,-2.496969499174524209639258742754464037716388702393e-01,2.712471453686984487752020811512920772656798362732e-02,1.000000000000000020816681711721685132943093776703e-02
5.000000000000000277555756156289135105907917022705e-02,-2.496170727080010698362144694328890182077884674072e-01,2.765549928042363922453539260004617972299456596375e-02,1.000000000000000020816681711721685132943093776703e-02
6.000000000000000471844785465691529680043458938599e-02,-2.495355440668145241556175051300670020282268524170e-01,2.818612245424590226350325394832907477393746376038e-02,1.000000000000000020816681711721685132943093776703e-02
7.000000000000000666133814775093924254179000854492e-02,-2.494523612611331542243675585268647409975528717041e-01,2.871658202308502785826682668357534566894173622131e-02,1.000000000000000020816681711721685132943093776703e-02
8.000000000000000166533453693773481063544750213623e-02,-2.493675215844149417598885065672220662236213684082e-01,2.924687593589459302934052686850918689742684364319e-02,1.000000000000000020816681711721685132943093776703e-02
8.999999999999999666933092612453037872910499572754e-02,-2.492810223565217475627520116177038289606571197510e-01,2.977700212614960151302767599190701730549335479736e-02,1.000000000000000020816681711721685132943093776703e-02
9.999999999999999167332731531132594682276248931885e-02,-2.491928609239020542265308222340536303818225860596e-01,3.030695851216454531074084854935790644958615303040e-02,1.000000000000000020816681711721685132943093776703e-02
1.099999999999999866773237044981215149164199829102e-01,-2.491030346597702671562757359424722380936145782471e-01,3.083674299741328769797199527147313347086310386658e-02,1.000000000000000020816681711721685132943093776703e-02
1.199999999999999816813200936849170830100774765015e-01,-2.490115409642823796065869146332261152565479278564e-01,3.136635347085067748729159120557596907019615173340e-02,1.000000000000000020816681711721685132943093776703e-02
1.299999999999999766853164828717126511037349700928e-01,-2.489183772647083070506113244846346788108348846436e-01,3.189578780723589107592985669725749175995588302612e-02,1.000000000000000020816681711721685132943093776703e-02
1.399999999999999855671006798729649744927883148193e-01,-2.488235410156003912796052190969930961728096008301e-01,3.242504386745750921683395517902681604027748107910e-02,1.000000000000000020816681711721685132943093776703e-02
1.499999999999999944488848768742172978818416595459e-01,-2.487270296989585183222715158990467898547649383545e-01,3.295411949886017238808832985341723542660474777222e-02,1.000000000000000020816681711721685132943093776703e-02
1.600000000000000033306690738754696212708950042725e-01,-2.486288408243914893613890626511420123279094696045e-01,3.348301253557294659968235350788745563477277755737e-02,1.000000000000000020816681711721685132943093776703e-02
1.700000000000000122124532708767219446599483489990e-01,-2.485289719292748111811874878185335546731948852539e-01,3.401172079883921922638378987358009908348321914673e-02,1.000000000000000020816681711721685132943093776703e-02
1.800000000000000210942374678779742680490016937256e-01,-2.484274205789047951231651722991955466568470001221e-01,3.454024209734815609174063411046518012881278991699e-02,1.000000000000000020816681711721685132943093776703e-02
1.900000000000000299760216648792265914380550384521e-01,-2.483241843666488812836234956193948164582252502441e-01,3.506857422756770592542352460441179573535919189453e-02,1.000000000000000020816681711721685132943093776703e-02
2.000000000000000388578058618804789148271083831787e-01,-2.482192609140924099975222816283348947763442993164e-01,3.559671497407904811050016746776236686855554580688e-02,1.000000000000000020816681711721685132943093776703e-02
2.100000000000000477395900588817312382161617279053e-01,-2.481126478711814520305978248870815150439739227295e-01,3.612466210991249759842958155786618590354919433594e-02,1.000000000000000020816681711721685132943093776703e-02
2.200000000000000566213742558829835616052150726318e-01,-2.480043429163620305466508852987317368388175964355e-01,3.665241339688483229730664447743038181215524673462e-02,1.000000000000000020816681711721685132943093776703e-02
2.300000000000000655031584528842358849942684173584e-01,-2.478943437567155128053997259485186077654361724854e-01,3.717996658593795966663009266994777135550975799561e-02,1.000000000000000020816681711721685132943093776703e-02
2.400000000000000743849426498854882083833217620850e-01,-2.477826481280900883241713472671108320355415344238e-01,3.770731941747893639638178342465835157781839370728e-02,1.000000000000000020816681711721685132943093776703e-02
2.500000000000000555111512312578270211815834045410e-01,-2.476692537952285277924602269195020198822021484375e-01,3.823446962172127872037208362598903477191925048828e-02,1.000000000000000020816681711721685132943093776703e-02
2.600000000000000643929354282590793445706367492676e-01,-2.475541585518920839614764872749219648540019989014e-01,3.876141491902750091380625008241622708737850189209e-02,1.000000000000000020816681711721685132943093776703e-02
2.700000000000000732747196252603316679596900939941e-01,-2.474373602209804512419566435710294172167778015137e-01,3.928815302025290973064741706366476137191057205200e-02,1.000000000000000020816681711721685132943093776703e-02
2.800000000000000821565038222615839913487434387207e-01,-2.473188566546478117658125484012998640537261962891e-01,3.981468162709055069736763243781751953065395355225e-02,1.000000000000000020816681711721685132943093776703e-02
2.900000000000000910382880192628363147377967834473e-01,-2.471986457344150789339209950412623584270477294922e-01,4.034099843241727850751132677942223381251096725464e-02,1.000000000000000020816681711721685132943093776703e-02
3.000000000000000999200722162640886381268501281738e-01,-2.470767253712780886498734389533638022840023040771e-01,4.086710112064095151707121544859546702355146408081e-02,1.000000000000000020816681711721685132943093776703e-02
3.100000000000001088018564132653409615159034729004e-01,-2.469530935058118770175639156150282360613346099854e-01,4.139298736804866707394978675438323989510536193848e-02,1.000000000000000020816681711721685132943093776703e-02
3.200000000000001176836406102665932849049568176270e-01,-2.468277481082709612358883077831706032156944274902e-01,4.191865484315600992593076057346479501575231552124e-02,1.000000000000000020816681711721685132943093776703e-02
3.300000000000001265654248072678456082940101623535e-01,-2.467006871786856514461305778240785002708435058594e-01,4.244410120705727207379709398082923144102096557617e-02,1.000000000000000020816681711721685132943093776703e-02
3.400000000000001354472090042690979316830635070801e-01,-2.465719087469543380208847338508348912000656127930e-01,4.296932411377660937512601435628312174230813980103e-02,1.000000000000000020816681711721685132943093776703e-02
3.500000000000001443289932012703502550721168518066e-01,-2.464414108729317265389369140393682755529880523682e-01,4.349432121062010020429156043064722325652837753296e-02,1.000000000000000020816681711721685132943093776703e-02
3.600000000000001532107773982716025784611701965332e-01,-2.463091916465130759572588203809573315083980560303e-01,4.401909013852862290194778438490175176411867141724e-02,1.000000000000000020816681711721685132943093776703e-02
3.700000000000001620925615952728549018502235412598e-01,-2.461752491877143012022344237266224808990955352783e-01,4.454362853243157283067432672396535053849220275879e-02,1.000000000000000020816681711721685132943093776703e-02
3.800000000000001709743457922741072252392768859863e-01,-2.460395816467480512024224026390584185719490051270e-01,4.506793402160131495337580531668209005147218704224e-02,1.000000000000000020816681711721685132943093776703e-02
3.900000000000001798561299892753595486283302307129e-01,-2.459021872040955958294006222786265425384044647217e-01,4.559200423000837887332892250924487598240375518799e-02,1.000000000000000020816681711721685132943093776703e-02
4.000000000000001887379141862766118720173835754395e-01,-2.457630640705747993024488096125423908233642578125e-01,4.611583677667731306915044342531473375856876373291e-02,1.000000000000000020816681711721685132943093776703e-02
4.100000000000001976196983832778641954064369201660e-01,-2.456222104874037359678595748846419155597686767578e-01,4.663942927604319832468604545283596962690353393555e-02,1.000000000000000020816681711721685132943093776703e-02
4.200000000000002065014825802791165187954902648926e-01,-2.454796247262602815197851668926887214183807373047e-01,4.716277933830872320930538421634992118924856185913e-02,1.000000000000000020816681711721685132943093776703e-02
4.300000000000002153832667772803688421845436096191e-01,-2.453353050893375131291662682997412048280239105225e-01,4.768588456980182160860337603480729740113019943237e-02,1.000000000000000020816681711721685132943093776703e-02
4.400000000000002242650509742816211655735969543457e-01,-2.451892499093950017474696778663201257586479187012e-01,4.820874257333381679435646560705208685249090194702e-02,1.000000000000000020816681711721685132943093776703e-02
